"Unfiltered word count","Occurrences","Percentage"
"uitoefenen",1,0.008
"stationair",1,0.008
"regeert",1,0.008
"geloof",1,0.008
"tegenover",1,0.008
"personeel",1,0.008
"volksmond",1,0.008
"voorbereid",1,0.008
"wacht",1,0.008
"voorkomt",1,0.008
"cafetariamodel",1,0.008
"ingaan",1,0.008
"ingaat",1,0.008
"procesgang",1,0.008
"reizen",1,0.008
"kondigden",1,0.008
"opleggen",1,0.008
"regerende",1,0.008
"gelegenheid",1,0.008
"invloed",1,0.008
"kwamen",1,0.008
"buiten",1,0.008
"berichten",1,0.008
"tergend",1,0.008
"betrokken",1,0.008
"plek",1,0.008
"weinig",1,0.008
"asielstromen",1,0.008
"effectiever",1,0.008
"uitvoeren",1,0.008
"gekregen",1,0.008
"tenzij",1,0.008
"demonstreerden",1,0.008
"herhaal",1,0.008
"laat",1,0.008
"laag",1,0.008
"correct",1,0.008
"erbij",1,0.008
"escalatieladder",1,0.008
"jullie",1,0.008
"hoofdpunten",1,0.008
"kansen",1,0.008
"extenso",1,0.008
"schreeuwen",1,0.008
"gebruikmaken",1,0.008
"valse",1,0.008
"gekozen",1,0.008
"vluchtelingentop",1,0.008
"schuwen",1,0.008
"behelzen",1,0.008
"regelen",1,0.008
"functioneren",1,0.008
"overbrengen",1,0.008
"meegekomen",1,0.008
"civil",1,0.008
"verschrikkelijk",1,0.008
"eensysteem",1,0.008
"ranglijst",1,0.008
"overheid",1,0.008
"normale",1,0.008
"vullen",1,0.008
"werden",1,0.008
"ontzeggen",1,0.008
"lees",1,0.008
"handelspolitiek",1,0.008
"erbarmelijke",1,0.008
"mankracht",1,0.008
"instabiel",1,0.008
"duiding",1,0.008
"prat",1,0.008
"registratieprocedure",1,0.008
"erger",1,0.008
"voortgang",1,0.008
"zítten",1,0.008
"irakezen",1,0.008
"deels",1,0.008
"interruptie",1,0.008
"poging",1,0.008
"schatting",1,0.008
"ambtenaren",1,0.008
"verliezen",1,0.008
"schrikken",1,0.008
"oversteek",1,0.008
"grondwet",1,0.008
"rechtsproblematiek",1,0.008
"zegen",1,0.008
"organization",1,0.008
"herinneren",1,0.008
"maleisië",1,0.008
"elementen",1,0.008
"wenden",1,0.008
"levensgroot",1,0.008
"schrok",1,0.008
"omgekeerd",1,0.008
"aankaartte",1,0.008
"york",1,0.008
"afwezen",1,0.008
"merkwaardig",1,0.008
"stemmen",1,0.008
"zelfgekozen",1,0.008
"barack",1,0.008
"route",1,0.008
"dictum",1,0.008
"leggen",1,0.008
"rechtsstaat",1,0.008
"verplichting",1,0.008
"luidt",1,0.008
"verkrijgen",1,0.008
"beleidsterreinen",1,0.008
"sorry",1,0.008
"samenwerking",1,0.008
"eindelijk",1,0.008
"waarde",1,0.008
"ermee",1,0.008
"terugnemen",1,0.008
"omgebouwd",1,0.008
"bekijkt",1,0.008
"stroop",1,0.008
"gelden",1,0.008
"grensbeheer",1,0.008
"achterin",1,0.008
"australië",1,0.008
10.00%,1,0.008
100,1,0.008
"verblijfsvergunning",1,0.008
"vaardigheden",1,0.008
"haal",1,0.008
196,1,0.008
"hand",1,0.008
"hart",1,0.008
"rechtsorde",1,0.008
200,1,0.008
"opstellen",1,0.008
"dacht",1,0.008
"vertonen",1,0.008
298,1,0.008
"alsjeblieft",1,0.008
"formeel",1,0.008
"tolken",1,0.008
"schuift",1,0.008
"opnoemen",1,0.008
"banen",1,0.008
"beïnvloeden",1,0.008
"recente",1,0.008
"conform",1,0.008
"lokt",1,0.008
"bestuur",1,0.008
"nummer",1,0.008
"kennis",1,0.008
"springt",1,0.008
"asielzoekerscentrum",1,0.008
"gereden",1,0.008
"jongen",1,0.008
"hield",1,0.008
"vanochtend",1,0.008
"weigeren",1,0.008
"heen",1,0.008
"heet",1,0.008
"praatje",1,0.008
"toestanden",1,0.008
"dagen",1,0.008
"praten",1,0.008
"namens",1,0.008
600,1,0.008
"inhaken",1,0.008
"makkelijk",1,0.008
"afgedaan",1,0.008
"financieren",1,0.008
"nijmegen",1,0.008
"bespreken",1,0.008
"uitlegt",1,0.008
"voegt",1,0.008
"accepteer",1,0.008
"hotspots",1,0.008
"marchanderen",1,0.008
"teeven",1,0.008
"sterk",1,0.008
"derde",1,0.008
"voelt",1,0.008
"toegelaten",1,0.008
"gewaardeerd",1,0.008
"statushouder",1,0.008
"berechten",1,0.008
"enige",1,0.008
"frankrijk",1,0.008
"redenen",1,0.008
"organiseren",1,0.008
"compliment",1,0.008
90.00%,1,0.008
900,1,0.008
"zagen",1,0.008
95.00%,1,0.008
"beiden",1,0.008
"vooroploopt",1,0.008
"achterhalen",1,0.008
"bijdragen",1,0.008
"terughalen",1,0.008
"verbindend",1,0.008
"deelde",1,0.008
"hotspot",1,0.008
"turkijedeal",1,0.008
"veranderd",1,0.008
"verandert",1,0.008
"staande",1,0.008
"nagekomen",1,0.008
"geert",1,0.008
"zodanig",1,0.008
"investeert",1,0.008
"appreciëren",1,0.008
"doorgenomen",1,0.008
"kabinetsperiode",1,0.008
"geeft",1,0.008
"momenten",1,0.008
"ingezet",1,0.008
"verstandige",1,0.008
"toespraak",1,0.008
"daarop",1,0.008
"niemand",1,0.008
"resettlementinstrument",1,0.008
"gezakt",1,0.008
"haperende",1,0.008
"herhaald",1,0.008
"koppen",1,0.008
"uitdaging",1,0.008
"schaal",1,0.008
"bestaande",1,0.008
"luchtvaartorganisatie",1,0.008
"dank",1,0.008
"opdracht",1,0.008
"simpelweg",1,0.008
"regio's",1,0.008
"misdroegen",1,0.008
"uitpakken",1,0.008
"grond",1,0.008
"hierna",1,0.008
"ethiopië",1,0.008
"meegemaakt",1,0.008
"hoed",1,0.008
"ingehuurd",1,0.008
"hoge",1,0.008
"asielroute",1,0.008
"overduidelijk",1,0.008
"verstandig",1,0.008
"doordat",1,0.008
"bevragen",1,0.008
"hoop",1,0.008
"hoog",1,0.008
"houd",1,0.008
"beëindigen",1,0.008
"afdwingen",1,0.008
"geregeld",1,0.008
"informatie",1,0.008
"verwijs",1,0.008
"verwijt",1,0.008
"spaden",1,0.008
"gehint",1,0.008
"praatjes",1,0.008
"niveaus",1,0.008
"voorstellen",1,0.008
"deal",1,0.008
"vervolging",1,0.008
"deed",1,0.008
"bezwaren",1,0.008
"stond",1,0.008
"deur",1,0.008
"gretig",1,0.008
"schets",1,0.008
"gesuggereerd",1,0.008
"scherp",1,0.008
"waardering",1,0.008
"neerlegt",1,0.008
"werkelijk",1,0.008
"zusterpartij",1,0.008
"partijgenoten",1,0.008
"terreinen",1,0.008
"groningen",1,0.008
"volksvertegenwoordiging",1,0.008
"instabiliteit",1,0.008
"programma's",1,0.008
"telefoneert",1,0.008
"beslistermijnen",1,0.008
"anderszins",1,0.008
"bevestigd",1,0.008
"spijt",1,0.008
"woensdag",1,0.008
"intensief",1,0.008
"dien",1,0.008
"extern",1,0.008
"geruststellen",1,0.008
"fluctuaties",1,0.008
"centraal",1,0.008
"dragen",1,0.008
"afkomst",1,0.008
"creëren",1,0.008
"vanwege",1,0.008
"binnenkort",1,0.008
"somaliërs",1,0.008
"lessen",1,0.008
"wangedrag",1,0.008
"deugen",1,0.008
"dossier",1,0.008
"aviation",1,0.008
"meen",1,0.008
"reacties",1,0.008
"onenigheid",1,0.008
"heilig",1,0.008
"bestaan",1,0.008
"bestaat",1,0.008
"klimaat",1,0.008
"individuele",1,0.008
"tentjes",1,0.008
"merk",1,0.008
"mandje",1,0.008
"noemen",1,0.008
"strikte",1,0.008
"waarover",1,0.008
"curieuze",1,0.008
"toevoeging",1,0.008
"burgemeester",1,0.008
"toedracht",1,0.008
"haast",1,0.008
"geprezen",1,0.008
"veiligheidsdiensten",1,0.008
"lijntjes",1,0.008
"betoogt",1,0.008
"prinsjesdag",1,0.008
"richten",1,0.008
"opgevangen",1,0.008
"verlopen",1,0.008
"liepen",1,0.008
"omhoog",1,0.008
"aangaf",1,0.008
"wilden",1,0.008
"vervangen",1,0.008
"vrijblijvend",1,0.008
"dood",1,0.008
"inspraakavond",1,0.008
"zorg",1,0.008
"gebied",1,0.008
"moeilijkste",1,0.008
"libië",1,0.008
"schoo",1,0.008
"balkan",1,0.008
"registratiesysteem",1,0.008
"ontvanger",1,0.008
"sprake",1,0.008
"overeind",1,0.008
"vluchtelingenkampen",1,0.008
"vele",1,0.008
"besluiten",1,0.008
"termen",1,0.008
"kwestie",1,0.008
"uitkomsten",1,0.008
"aantoonbaar",1,0.008
"verwijzen",1,0.008
"begint",1,0.008
"gebruikte",1,0.008
"instrument",1,0.008
"gezet",1,0.008
"betoog",1,0.008
"mevrouw",1,0.008
"vergunninghouders/statushouders",1,0.008
"akkoord",1,0.008
"gebracht",1,0.008
"thieme",1,0.008
"verwijten",1,0.008
"parlement",1,0.008
"verbeterd",1,0.008
"neerleggen",1,0.008
"uitgeoefend",1,0.008
"zoekt",1,0.008
"aangestipt",1,0.008
"score",1,0.008
"uitgaan",1,0.008
"telefoontjes",1,0.008
"duim",1,0.008
"duik",1,0.008
"zuid",1,0.008
"godsdienst",1,0.008
"ongelofelijk",1,0.008
"mooi",1,0.008
"mond",1,0.008
"acteren",1,0.008
"spreek",1,0.008
"nadere",1,0.008
"bewaken",1,0.008
"louter",1,0.008
"volwassenen",1,0.008
"oploop",1,0.008
"blijkbaar",1,0.008
"pantser",1,0.008
"portocabins",1,0.008
"doorgemaakt",1,0.008
"kwalificatie",1,0.008
"andermaal",1,0.008
"opties",1,0.008
"vlak",1,0.008
"hoogstaande",1,0.008
"vlag",1,0.008
"lijkt",1,0.008
"lijst",1,0.008
"beweren",1,0.008
"cijfers",1,0.008
"mededelingen",1,0.008
"zomer",1,0.008
"minutieus",1,0.008
"afspreken",1,0.008
"merkte",1,0.008
"opvangen",1,0.008
"britten",1,0.008
"wijzelf",1,0.008
"merken",1,0.008
"hopelijk",1,0.008
"hervestiging",1,0.008
"exact",1,0.008
"vrijwel",1,0.008
"verband",1,0.008
"nachts",1,0.008
"leden",1,0.008
"teveel",1,0.008
"fonteinen",1,0.008
"schokken",1,0.008
"zojuist",1,0.008
"lekker",1,0.008
"nieuw",1,0.008
"gebruikend",1,0.008
"extreem",1,0.008
"leegstaande",1,0.008
"brengt",1,0.008
"binnengelaten",1,0.008
"rest",1,0.008
"opzichten",1,0.008
"beginnen",1,0.008
"vrij",1,0.008
"voorstel",1,0.008
"verwoordde",1,0.008
"gretigheid",1,0.008
"versie",1,0.008
"lijnen",1,0.008
"refereerden",1,0.008
"samengesteld",1,0.008
"maakte",1,0.008
"voldoende",1,0.008
"identiteit",1,0.008
"gepakt",1,0.008
"gevolgen",1,0.008
"hooligans",1,0.008
"onderling",1,0.008
"traineren",1,0.008
"besproken",1,0.008
"appeal",1,0.008
"midden",1,0.008
"trouwens",1,0.008
"zorgt",1,0.008
"grieken",1,0.008
"doorgelezen",1,0.008
"riet",1,0.008
"duitse",1,0.008
"publiek",1,0.008
"absoluut",1,0.008
"verbonden",1,0.008
"partijopvattingen",1,0.008
"ontwikkeling",1,0.008
"gefaseerd",1,0.008
"registratieondersteuning",1,0.008
"orgaan",1,0.008
"verdragen",1,0.008
"netjes",1,0.008
"gereserveerde",1,0.008
"bedreigd",1,0.008
"gedragen",1,0.008
"dwingen",1,0.008
"schromen",1,0.008
"inherent",1,0.008
"meest",1,0.008
"kapotgeslagen",1,0.008
"thema",1,0.008
"verzinnen",1,0.008
2016,1,0.008
2014,1,0.008
"strafrechtelijk",1,0.008
"zover",1,0.008
"syrisch",1,0.008
"frequent",1,0.008
"belgië",1,0.008
"tunen",1,0.008
"ard",1,0.008
"arm",1,0.008
"buitenlandse",1,0.008
"nauw",1,0.008
"breekt",1,0.008
"expeditionary",1,0.008
"deuren",1,0.008
"bel",1,0.008
"aanpakken",1,0.008
"verkeer",1,0.008
"troonrede",1,0.008
"bni",1,0.008
"volgen",1,0.008
"moties",1,0.008
"oktober",1,0.008
"omheen",1,0.008
"immigratie",1,0.008
"blokjes",1,0.008
"vlotter",1,0.008
"syriëgangers",1,0.008
"nctv",1,0.008
"onderschrijft",1,0.008
"dac",1,0.008
"verhoede",1,0.008
"betrokkenen",1,0.008
"scheiding",1,0.008
"gevonden",1,0.008
"problematiek",1,0.008
"neer",1,0.008
"elk",1,0.008
"verlaagt",1,0.008
"hechten",1,0.008
"statenverkiezingen",1,0.008
"pijnlijk",1,0.008
"optreedt",1,0.008
"concluderen",1,0.008
"roepen",1,0.008
"wijzen",1,0.008
"geschat",1,0.008
"houding",1,0.008
"hoeft",1,0.008
"elke",1,0.008
"honderden",1,0.008
"wisten",1,0.008
"schrijnende",1,0.008
"vreselijke",1,0.008
"force",1,0.008
"persoonlijkheid",1,0.008
"cruciaal",1,0.008
"gepubliceerd",1,0.008
"god",1,0.008
"gerealiseerd",1,0.008
"duitsers",1,0.008
"herplaatsen",1,0.008
"maart",1,0.008
"kwalificaties",1,0.008
"belemmering",1,0.008
"afloop",1,0.008
"gezamenlijke",1,0.008
"beoordeeld",1,0.008
"enig",1,0.008
"waaraan",1,0.008
"waarbij",1,0.008
"duitsland",1,0.008
"eén",1,0.008
"registratieprobleem",1,0.008
"miljard",1,0.008
"jawel",1,0.008
"aarzelen",1,0.008
"kleven",1,0.008
"afschalen",1,0.008
"rechts",1,0.008
"bleek",1,0.008
"jij",1,0.008
"instemmend",1,0.008
"volkstaal",1,0.008
"realiseren",1,0.008
"besteden",1,0.008
"sporthallen",1,0.008
"kou",1,0.008
"interveniëren",1,0.008
"hiermee",1,0.008
"uitzicht",1,0.008
"gebrekkig",1,0.008
"aanscherpen",1,0.008
"meegegaan",1,0.008
"lag",1,0.008
"programmalijnen",1,0.008
"melden",1,0.008
"overall",1,0.008
"regelmaat",1,0.008
"lot",1,0.008
"teruggaat",1,0.008
"teruggaan",1,0.008
"benadrukt",1,0.008
"kopietje",1,0.008
"mix",1,0.008
"zomaar",1,0.008
"werelddeel",1,0.008
"stijgen",1,0.008
"probeert",1,0.008
"toestel",1,0.008
"waarheid",1,0.008
"dagelijks",1,0.008
"invalt",1,0.008
"new",1,0.008
"lange",1,0.008
"langs",1,0.008
"blijf",1,0.008
"nul",1,0.008
"topdiplomaten",1,0.008
"terugkomt",1,0.008
"tweedeling",1,0.008
"persoonlijke",1,0.008
"noch",1,0.008
"oké",1,0.008
"betaald",1,0.008
"ovv",1,0.008
"wijs",1,0.008
"verricht",1,0.008
"tenminste",1,0.008
"garanties",1,0.008
"ontlopen",1,0.008
"amerikaanse",1,0.008
"regelden",1,0.008
"veilig",1,0.008
"noodzakelijk",1,0.008
"bevoegdheden",1,0.008
"terreurbestrijders",1,0.008
"schoften",1,0.008
"mails",1,0.008
"mooier",1,0.008
"schaamden",1,0.008
"rot",1,0.008
"cursus",1,0.008
"vergelijkbaar",1,0.008
"kluitje",1,0.008
"vlucht",1,0.008
"conflicten",1,0.008
"ambt",1,0.008
"waarmee",1,0.008
"rellen",1,0.008
"binnengehaald",1,0.008
"luisteren",1,0.008
"beloofd",1,0.008
"ter",1,0.008
"metaniveau",1,0.008
"gevolgd",1,0.008
"committees",1,0.008
"tienduizenden",1,0.008
"later",1,0.008
"liefde",1,0.008
"asielzoekerssysteem",1,0.008
"paradox",1,0.008
"stappen",1,0.008
"val",1,0.008
"ver",1,0.008
"enthousiast",1,0.008
"vol",1,0.008
"vws",1,0.008
"ontzien",1,0.008
"optimum",1,0.008
"wet",1,0.008
"begroting",1,0.008
"rijke",1,0.008
"eentje",1,0.008
"onmogelijke",1,0.008
"benoemd",1,0.008
"hangen",1,0.008
"locatie",1,0.008
"interrumperen",1,0.008
"azc's",1,0.008
"ontwikkelingshulp",1,0.008
"onderdanen",1,0.008
"onmacht",1,0.008
"nergens",1,0.008
"vergadering",1,0.008
"afnemen",1,0.008
"economische",1,0.008
"raddraaier",1,0.008
"zag",1,0.008
"aandringen",1,0.008
"waardeer",1,0.008
"zin",1,0.008
"vervolgingsmechanisme",1,0.008
"verbinden",1,0.008
"fase",1,0.008
"hilversum",1,0.008
"border",1,0.008
"oplevert",1,0.008
"vrijwilliger",1,0.008
"gevoerd",1,0.008
"handen",1,0.008
"verlaag",1,0.008
"handig",1,0.008
"matig",1,0.008
"relatie",1,0.008
"ineens",1,0.008
"begrijpt",1,0.008
"lukken",1,0.008
"hogerberoepscommissies",1,0.008
"gebeurde",1,0.008
"vluchtelingenroutes",1,0.008
"daartoe",1,0.008
"belofte",1,0.008
"onszelf",1,0.008
"overneemt",1,0.008
"theorie",1,0.008
"buitenland",1,0.008
"beperkt",1,0.008
"invult",1,0.008
"toegezegde",1,0.008
"pleegt",1,0.008
"bewoordingen",1,0.008
"rondom",1,0.008
"oppassen",1,0.008
"miljoen",1,0.008
"speeches",1,0.008
"feit",1,0.008
"denkbaar",1,0.008
"relocatie",1,0.008
"verantwoordelijk",1,0.008
"koning",1,0.008
"wekken",1,0.008
"afmaakt",1,0.008
"schetst",1,0.008
"papier",1,0.008
"gingen",1,0.008
"komst",1,0.008
"verhaal",1,0.008
"geïntroduceerd",1,0.008
"plegen",1,0.008
"becommentarieerd",1,0.008
"konijn",1,0.008
"lastig",1,0.008
"snap",1,0.008
"chios",1,0.008
"fritsma",1,0.008
"gereserveerd",1,0.008
"drama's",1,0.008
"heilige",1,0.008
"trant",1,0.008
"verschrikkelijke",1,0.008
"soms",1,0.008
"beelden",1,0.008
"film",1,0.008
"sinds",1,0.008
"moedwillig",1,0.008
"spel",1,0.008
"financiën",1,0.008
"omgaan",1,0.008
"raadsleden",1,0.008
"onwil",1,0.008
"ministers",1,0.008
"wetshandhaving",1,0.008
"plekke",1,0.008
"rapporteren",1,0.008
"oeso",1,0.008
"ongeveer",1,0.008
"uitspraak",1,0.008
"structureel",1,0.008
"kopje",1,0.008
"uitstromen",1,0.008
