"Unfiltered word count","Occurrences","Percentage"
"ambtelijk",2,0.0088
"streefdata",2,0.0088
"meerderheid",2,0.0088
"gehandicapten",2,0.0088
"grensbewaking",2,0.0088
"vervolg",2,0.0088
"concurreren",2,0.0088
"werkt",2,0.0088
"rechtszaken",2,0.0088
"straat",2,0.0088
"burgers",2,0.0088
"vaker",2,0.0088
"versterken",2,0.0088
"uitvoeren",2,0.0088
"zijde",2,0.0088
"herhaal",2,0.0088
"verenigde",2,0.0088
"hilariteit",2,0.0088
"opstand",2,0.0088
"analyse",2,0.0088
"opbreken",2,0.0088
"laan",2,0.0088
"erbij",2,0.0088
"oekraïnereferendum",2,0.0088
"school",2,0.0088
"verbruik",2,0.0088
"meewegen",2,0.0088
"uitkeren",2,0.0088
"eraan",2,0.0088
"strijd",2,0.0088
"periode",2,0.0088
"mooiste",2,0.0088
"voorbij",2,0.0088
"functioneren",2,0.0088
"achterban",2,0.0088
"beweging",2,0.0088
"behalve",2,0.0088
"verschrikkelijk",2,0.0088
"sector",2,0.0088
"klopt",2,0.0088
"bontes/van",2,0.0088
"erger",2,0.0088
"poging",2,0.0088
"kritisch",2,0.0088
"bureau",2,0.0088
"reductie",2,0.0088
"droge",2,0.0088
"effectieve",2,0.0088
"geraamd",2,0.0088
"regeren",2,0.0088
"coup",2,0.0088
"brexit",2,0.0088
"pvdd",2,0.0088
"ondertussen",2,0.0088
"stemmen",2,0.0088
"tevreden",2,0.0088
"uitgaven",2,0.0088
"bevel",2,0.0088
"onvrije",2,0.0088
"perken",2,0.0088
"constateren",2,0.0088
"slotte",2,0.0088
"oneens",2,0.0088
"portemonnee",2,0.0088
"vorige",2,0.0088
"gelden",2,0.0088
"energie",2,0.0088
181,2,0.0088
"gebruikt",2,0.0088
"formuleren",2,0.0088
"kortingen",2,0.0088
"banen",2,0.0088
"opgevallen",2,0.0088
"klassen",2,0.0088
"samenstelling",2,0.0088
"recentere",2,0.0088
"voorwaarde",2,0.0088
"verzeker",2,0.0088
"toont",2,0.0088
55.00%,2,0.0088
"weigerde",2,0.0088
"voorbereiding",2,0.0088
"praten",2,0.0088
"inkomensverhoging",2,0.0088
"basisinkomen",2,0.0088
"lopende",2,0.0088
"staatsschuld",2,0.0088
70.00%,2,0.0088
"chronisch",2,0.0088
"winsten",2,0.0088
"sterk",2,0.0088
"acties",2,0.0088
"radicaal",2,0.0088
"sluiting",2,0.0088
"unie",2,0.0088
"redenen",2,0.0088
"compliment",2,0.0088
"gelijkwaardigheid",2,0.0088
"enkel",2,0.0088
"cetera",2,0.0088
"referendum",2,0.0088
"provincie",2,0.0088
"momenten",2,0.0088
"beslissen",2,0.0088
"miljoenen",2,0.0088
"exercitie",2,0.0088
"halfjaar",2,0.0088
"nadruk",2,0.0088
"vervolgens",2,0.0088
"opvolgen",2,0.0088
"dalen",2,0.0088
"manieren",2,0.0088
"meerderheden",2,0.0088
"enorm",2,0.0088
"hierin",2,0.0088
"hecht",2,0.0088
"heffing",2,0.0088
"verstandig",2,0.0088
"beschermd",2,0.0088
"allerbelangrijkste",2,0.0088
"polarisatie",2,0.0088
"bezoek",2,0.0088
"techniek",2,0.0088
"opwarming",2,0.0088
"waardering",2,0.0088
"onderbouwing",2,0.0088
"salafistische",2,0.0088
"duiken",2,0.0088
"traditionele",2,0.0088
"belangrijker",2,0.0088
"belastingen",2,0.0088
"winkelier",2,0.0088
"uitstoot",2,0.0088
"spijt",2,0.0088
"mochten",2,0.0088
"ding",2,0.0088
"campagne",2,0.0088
"uitvoeriger",2,0.0088
"voetbalwet",2,0.0088
"fundamenteel",2,0.0088
"herstellen",2,0.0088
"emissies",2,0.0088
"doorgeslagen",2,0.0088
"falen",2,0.0088
"kampen",2,0.0088
"mens",2,0.0088
"klimaat",2,0.0088
"rekening",2,0.0088
"ervaring",2,0.0088
"bolland",2,0.0088
"haalt",2,0.0088
"discussies",2,0.0088
"helft",2,0.0088
"omgeving",2,0.0088
"aangaf",2,0.0088
"tijdpad",2,0.0088
"doel",2,0.0088
"stikken",2,0.0088
"twijfel",2,0.0088
"werkgelegenheid",2,0.0088
"minuten",2,0.0088
"down",2,0.0088
"woordkeuzen",2,0.0088
"staatsman",2,0.0088
"afvallen",2,0.0088
"doelt",2,0.0088
"ontzettend",2,0.0088
"technisch",2,0.0088
"besluiten",2,0.0088
"energieakkoord",2,0.0088
"debatje",2,0.0088
"terras",2,0.0088
"daaraan",2,0.0088
"aangelegenheid",2,0.0088
"betalingsproblemen",2,0.0088
"godsdienst",2,0.0088
"vier",2,0.0088
"armoede",2,0.0088
"grafiek",2,0.0088
"spreek",2,0.0088
"nederlander",2,0.0088
"neergelegd",2,0.0088
"interruptiedebatje",2,0.0088
"idee",2,0.0088
"totaal",2,0.0088
"november",2,0.0088
"blijkbaar",2,0.0088
"maskeren",2,0.0088
"ontstaan",2,0.0088
"gates",2,0.0088
"verdedigen",2,0.0088
"raak",2,0.0088
"statistiek",2,0.0088
"opvangen",2,0.0088
"uitkeringsgerechtigden",2,0.0088
"verband",2,0.0088
"geïsoleerd",2,0.0088
"volk",2,0.0088
"vorm",2,0.0088
"inhoudt",2,0.0088
"inleidende",2,0.0088
"gekeken",2,0.0088
"nieuw",2,0.0088
"misbruikt",2,0.0088
"brengt",2,0.0088
"financieringsstromen",2,0.0088
"aanhouding",2,0.0088
"aangaan",2,0.0088
"tweeverdieners",2,0.0088
"aantallen",2,0.0088
"verbindt",2,0.0088
"maakte",2,0.0088
"pensioenkortingen",2,0.0088
"klijnsma",2,0.0088
"zorgmijding",2,0.0088
"richel",2,0.0088
"winkeltijdenwet",2,0.0088
"middel",2,0.0088
"georganiseerd",2,0.0088
"rijk",2,0.0088
"verlaging",2,0.0088
"berekeningen",2,0.0088
"boetes",2,0.0088
"huurder",2,0.0088
"sluit",2,0.0088
"vooruitgang",2,0.0088
"afrika",2,0.0088
"verdient",2,0.0088
2000,2,0.0088
2020,2,0.0088
2050,2,0.0088
"inzetbaar",2,0.0088
"beweert",2,0.0088
"prachtige",2,0.0088
"arm",2,0.0088
"name",2,0.0088
"regeringsbeleid",2,0.0088
"aanpakken",2,0.0088
"helderheid",2,0.0088
"big",2,0.0088
"bnp",2,0.0088
"rekenen",2,0.0088
"immigratie",2,0.0088
"cpb",2,0.0088
"onderbouwd",2,0.0088
"nagaan",2,0.0088
"problematiek",2,0.0088
"ere",2,0.0088
"kabinetsreactie",2,0.0088
"hoeft",2,0.0088
"elke",2,0.0088
"interruptiedebat",2,0.0088
"wisten",2,0.0088
"voorafgaand",2,0.0088
"ggz",2,0.0088
"gij",2,0.0088
"gehaald",2,0.0088
"voedsel",2,0.0088
"consumenten",2,0.0088
"menen",2,0.0088
"beoordeeld",2,0.0088
"tegenbegroting",2,0.0088
"turkse",2,0.0088
"verteld",2,0.0088
"optreden",2,0.0088
"aanhouden",2,0.0088
"dekken",2,0.0088
"ibo",2,0.0088
"niks",2,0.0088
"achterliggende",2,0.0088
"jan",2,0.0088
"kapot",2,0.0088
"kostenefficiëntie",2,0.0088
"kas",2,0.0088
"ingegaan",2,0.0088
"verhogen",2,0.0088
"loodsdienst",2,0.0088
"hiermee",2,0.0088
"lef",2,0.0088
"wetten",2,0.0088
"erin",2,0.0088
"huurcontract",2,0.0088
"nieuws",2,0.0088
"serieus",2,0.0088
"allen",2,0.0088
"indient",2,0.0088
"stijgen",2,0.0088
"nip",2,0.0088
"hoofd",2,0.0088
"blijf",2,0.0088
"ocw",2,0.0088
"gebaseerd",2,0.0088
"naast",2,0.0088
"noem",2,0.0088
"oké",2,0.0088
"betaald",2,0.0088
"contractvrijheid",2,0.0088
"euro",2,0.0088
"evenwichtige",2,0.0088
"nota",2,0.0088
"winstmaximalisatie",2,0.0088
"wint",2,0.0088
"zieken",2,0.0088
"nader",2,0.0088
"beledigingen",2,0.0088
"respecteert",2,0.0088
"aardgas",2,0.0088
"uitgebreid",2,0.0088
"hoopt",2,0.0088
"deugdelijk",2,0.0088
"weliswaar",2,0.0088
"helpen",2,0.0088
"opvattingen",2,0.0088
"geweld",2,0.0088
"vergelijkbaar",2,0.0088
"grondrechten",2,0.0088
"decennia",2,0.0088
"gestopt",2,0.0088
"speelde",2,0.0088
"waarmee",2,0.0088
"bewust",2,0.0088
"sta",2,0.0088
"wederkerigheid",2,0.0088
"szw",2,0.0088
"treffen",2,0.0088
"treffer",2,0.0088
"tel",2,0.0088
"houdt",2,0.0088
"landbouwbegroting",2,0.0088
"wodc",2,0.0088
"word",2,0.0088
"vermogenspositie",2,0.0088
"islamiseren",2,0.0088
"benoemd",2,0.0088
"vastzitten",2,0.0088
"gecompenseerd",2,0.0088
"pagina",2,0.0088
"opzichte",2,0.0088
"nexit",2,0.0088
"zes",2,0.0088
"oekraïne",2,0.0088
"betere",2,0.0088
"handen",2,0.0088
"maten",2,0.0088
"jonge",2,0.0088
"gebeuren",2,0.0088
"uiterst",2,0.0088
"gebeurde",2,0.0088
"schiphol",2,0.0088
"oppassen",2,0.0088
"slag",2,0.0088
"verantwoordelijk",2,0.0088
"hoorde",2,0.0088
"selectief",2,0.0088
"doelen",2,0.0088
"uitgewerkt",2,0.0088
"ondermijnen",2,0.0088
"juli",2,0.0088
"allereerst",2,0.0088
"financiën",2,0.0088
"voorjaar",2,0.0088
"beleggen",2,0.0088
"simpel",2,0.0088
"omgaat",2,0.0088
"omgaan",2,0.0088
"structurele",2,0.0088
"konden",2,0.0088
"pijler",2,0.0088
"beleidsmaatregelen",1,0.0044
0,1,0.0044
4,1,0.0044
"bussen",1,0.0044
"a",1,0.0044
"p",1,0.0044
"uitdrukking",1,0.0044
"gedeeltelijk",1,0.0044
"onderscheid",1,0.0044
"klimaatakkoord",1,0.0044
"overblijft",1,0.0044
"inkomensverlies",1,0.0044
"oppositie",1,0.0044
"positieve",1,0.0044
"scheldwoorden",1,0.0044
"hierdoor",1,0.0044
"interrumpanten",1,0.0044
"evengoed",1,0.0044
"talloze",1,0.0044
"lurven",1,0.0044
"voorgenomen",1,0.0044
"baan",1,0.0044
"bank",1,0.0044
"bang",1,0.0044
"koran",1,0.0044
"uitgelegd",1,0.0044
"hiernaartoe",1,0.0044
"fractievoorzitter",1,0.0044
32,1,0.0044
4.00%,1,0.0044
"stad",1,0.0044
"stak",1,0.0044
42,1,0.0044
5.00%,1,0.0044
"moest",1,0.0044
55,1,0.0044
"gebeurd",1,0.0044
7.00%,1,0.0044
9.00%,1,0.0044
"ondanks",1,0.0044
90,1,0.0044
"trekt",1,0.0044
"stok",1,0.0044
"stop",1,0.0044
"invullen",1,0.0044
"minderheid",1,0.0044
"5˚",1,0.0044
"ophalen",1,0.0044
"geopend",1,0.0044
"openen",1,0.0044
"geschiedenis",1,0.0044
"go",1,0.0044
"ii",1,0.0044
"sneuvelen",1,0.0044
"celsius",1,0.0044
"gedecentraliseerd",1,0.0044
"ki",1,0.0044
"mo",1,0.0044
"no",1,0.0044
"oh",1,0.0044
"zuivere",1,0.0044
"opmerkelijk",1,0.0044
"raakt",1,0.0044
"parijsakkoord",1,0.0044
"noodklok",1,0.0044
"lonen",1,0.0044
"wijsgemaakt",1,0.0044
"snapt",1,0.0044
"ontneemt",1,0.0044
"noodopvang",1,0.0044
"inclusief",1,0.0044
"geduld",1,0.0044
"zogenaamde",1,0.0044
"overtredingen",1,0.0044
"koopkrachtdaling",1,0.0044
"polariseert",1,0.0044
"democratische",1,0.0044
"verduurzamen",1,0.0044
"bene",1,0.0044
"zeiden",1,0.0044
"ontwikkelen",1,0.0044
"oplossen",1,0.0044
"openbare",1,0.0044
"uitgeprocedeerde",1,0.0044
"luistert",1,0.0044
"achterlopen",1,0.0044
"markten",1,0.0044
"persoon",1,0.0044
"overschot",1,0.0044
"rollebollend",1,0.0044
"spraken",1,0.0044
"gebruik",1,0.0044
"minuut",1,0.0044
"krijgsmacht",1,0.0044
"handtekening",1,0.0044
"administratie",1,0.0044
"overkomt",1,0.0044
"verwerken",1,0.0044
"ontkennen",1,0.0044
"amsterdamse",1,0.0044
"én",1,0.0044
"emotie",1,0.0044
"ík",1,0.0044
"halfuur",1,0.0044
"regierol",1,0.0044
"daglicht",1,0.0044
"kast",1,0.0044
"menswaardig",1,0.0044
"statistieken",1,0.0044
"pensioen",1,0.0044
"beroep",1,0.0044
"aanhoud",1,0.0044
"…",1,0.0044
"gerapporteerd",1,0.0044
"emancipatiebeweging",1,0.0044
"volkomen",1,0.0044
"zijdens",1,0.0044
"toegankelijkheid",1,0.0044
"minste",1,0.0044
"schoffeert",1,0.0044
"wellicht",1,0.0044
"gezond",1,0.0044
"opsteker",1,0.0044
"schepper",1,0.0044
"gerekend",1,0.0044
"scheppen",1,0.0044
"printer",1,0.0044
"zeevarende",1,0.0044
"openingsuren",1,0.0044
"uitkering",1,0.0044
"waaronder",1,0.0044
"gewerkt",1,0.0044
"monde",1,0.0044
"geëvalueerd",1,0.0044
"duurt",1,0.0044
"titel",1,0.0044
"toetsingskader",1,0.0044
"teken",1,0.0044
"weerloze",1,0.0044
"lossen",1,0.0044
"verhouding",1,0.0044
"eronder",1,0.0044
"schuttingtaal",1,0.0044
"meegekeken",1,0.0044
"ratificeren",1,0.0044
"intentie",1,0.0044
"degelijk",1,0.0044
"waarvoor",1,0.0044
"anekdote",1,0.0044
"zwarte",1,0.0044
"solidariteit",1,0.0044
"schikken",1,0.0044
"crisiswet",1,0.0044
"eenheid",1,0.0044
"plicht",1,0.0044
"woedende",1,0.0044
"instrumenten",1,0.0044
"tempo",1,0.0044
"asielstroom",1,0.0044
"noodzakelijke",1,0.0044
"eenmalige",1,0.0044
"basiszorg",1,0.0044
"consumentenzaken",1,0.0044
"bedingen",1,0.0044
"vreedzaam",1,0.0044
"gewenst",1,0.0044
"hedenochtend",1,0.0044
"plaatsvinden",1,0.0044
"tand",1,0.0044
"alweer",1,0.0044
"uitzichtloosheid",1,0.0044
"verwachten",1,0.0044
"geschillencommissie",1,0.0044
"sneller",1,0.0044
"docenten",1,0.0044
"gewaand",1,0.0044
"pensioenfonds",1,0.0044
"gemeld",1,0.0044
"vries",1,0.0044
"afstand",1,0.0044
"vecht",1,0.0044
"doorleven",1,0.0044
"vrije",1,0.0044
"onwaarheden",1,0.0044
"politieagent",1,0.0044
"sympathiek",1,0.0044
"doorrekening",1,0.0044
"miljoenennota",1,0.0044
32605,1,0.0044
"kijk",1,0.0044
"erkentelijkheid",1,0.0044
"begroten",1,0.0044
"veertien",1,0.0044
"gedraag",1,0.0044
"woordkeus",1,0.0044
"aaneenschakeling",1,0.0044
"belanden",1,0.0044
"moesten",1,0.0044
"constant",1,0.0044
"wetenschappelijk",1,0.0044
"onomstotelijk",1,0.0044
"supermarkten",1,0.0044
"stoere",1,0.0044
"tenen",1,0.0044
"gestreefd",1,0.0044
"bovenste",1,0.0044
"voetlicht",1,0.0044
"waarschuwde",1,0.0044
"logica",1,0.0044
"team",1,0.0044
"gefocusgroepte",1,0.0044
"verkeerd",1,0.0044
"verantwoorden",1,0.0044
"migratie",1,0.0044
"uitwerken",1,0.0044
"schappen",1,0.0044
32824,1,0.0044
"googelt",1,0.0044
"chamberlain",1,0.0044
"formuleerde",1,0.0044
"bron",1,0.0044
"aanhangers",1,0.0044
"klip",1,0.0044
"brug",1,0.0044
"breekpunt",1,0.0044
"uitzien",1,0.0044
"klus",1,0.0044
"indien",1,0.0044
"indieners",1,0.0044
"doorwerkend",1,0.0044
"afgepakt",1,0.0044
"handschoen",1,0.0044
"uitgekomen",1,0.0044
"cumulatieve",1,0.0044
"samenscholingen",1,0.0044
"inwisselbaar",1,0.0044
"mozes",1,0.0044
"eventuele",1,0.0044
"eventueel",1,0.0044
"knel",1,0.0044
"concreet",1,0.0044
"getallen",1,0.0044
"reserve",1,0.0044
"brand",1,0.0044
"saldo",1,0.0044
"tegenovergestelde",1,0.0044
"medische",1,0.0044
"jezelf",1,0.0044
"allergrootste",1,0.0044
"stemde",1,0.0044
"praktisch",1,0.0044
"financiers",1,0.0044
"tekent",1,0.0044
"profiteert",1,0.0044
"vrouw",1,0.0044
"doorbrengen",1,0.0044
"sterke",1,0.0044
"instapt",1,0.0044
"voorbijkwam",1,0.0044
"gelijkwaardig",1,0.0044
"glansrijke",1,0.0044
"hoeven",1,0.0044
"schuldverslaving",1,0.0044
"kostenefficiënte",1,0.0044
"ongetwijfeld",1,0.0044
"inspanningen",1,0.0044
"gegevens",1,0.0044
"laagdrempelige",1,0.0044
"uitvalt",1,0.0044
"nagekeken",1,0.0044
"voorlichting",1,0.0044
"evenals",1,0.0044
"polder",1,0.0044
"bedrijven",1,0.0044
"concurrentiepositie",1,0.0044
"hartstikke",1,0.0044
"autochtoon",1,0.0044
"taken",1,0.0044
"verslavings",1,0.0044
"broodvoorziening",1,0.0044
"risico's",1,0.0044
"waaruit",1,0.0044
"ofwel",1,0.0044
"weghaalt",1,0.0044
"breed",1,0.0044
"fracties",1,0.0044
"gaatje",1,0.0044
"dreigen",1,0.0044
"individu",1,0.0044
"rechtsbijstand",1,0.0044
"ruggen",1,0.0044
"mogelijke",1,0.0044
"pagina's",1,0.0044
"voortbestaan",1,0.0044
"toplanden",1,0.0044
"wachttijden",1,0.0044
"luxemburg",1,0.0044
"technische",1,0.0044
"papieren",1,0.0044
"armpje",1,0.0044
"respecteren",1,0.0044
"opvatten",1,0.0044
"toewerken",1,0.0044
"filosoof",1,0.0044
"voerde",1,0.0044
"geïnformeerd",1,0.0044
"opeens",1,0.0044
"wensen",1,0.0044
"precieze",1,0.0044
"eerstejaarsopvangkosten",1,0.0044
"veranderen",1,0.0044
"financierbaar",1,0.0044
"soortgelijk",1,0.0044
"dienen",1,0.0044
"verdeeldheid",1,0.0044
"gesteund",1,0.0044
"velen",1,0.0044
"regelmatig",1,0.0044
"asielbeleid",1,0.0044
"systematiek",1,0.0044
"aanbevelingen",1,0.0044
"gezamenlijk",1,0.0044
"teruggestort",1,0.0044
"zicht",1,0.0044
"machinegeweren",1,0.0044
"verleent",1,0.0044
"dichtste",1,0.0044
"terugdringen",1,0.0044
"bedrijfsleven",1,0.0044
"vertegenwoordigen",1,0.0044
"levend",1,0.0044
"toegenomen",1,0.0044
"saudi",1,0.0044
"behoefte",1,0.0044
"camera",1,0.0044
"overeenstemming",1,0.0044
"verspilling",1,0.0044
"collectieve",1,0.0044
"negeren",1,0.0044
"chapeau",1,0.0044
"development",1,0.0044
"zijlijn",1,0.0044
"wekte",1,0.0044
"gewassen",1,0.0044
"eenduidige",1,0.0044
"onhoudbare",1,0.0044
"belediging",1,0.0044
"senator",1,0.0044
"sfeer",1,0.0044
"coalitiepartijen",1,0.0044
"kleur",1,0.0044
"uitmaakt",1,0.0044
"seculiere",1,0.0044
"voordoen",1,0.0044
"stapel",1,0.0044
"langere",1,0.0044
"implementatie",1,0.0044
"dieet",1,0.0044
"instroom",1,0.0044
"verdonk",1,0.0044
"zeggenschap",1,0.0044
"bliksemafleider",1,0.0044
"standaardcontracten",1,0.0044
"vader",1,0.0044
"daartussenin",1,0.0044
"hoofdoorzaak",1,0.0044
"diepe",1,0.0044
"dient",1,0.0044
"gepresenteerde",1,0.0044
"effectbejag",1,0.0044
"solvabiliteitsregels",1,0.0044
"interruptiemicrofoon",1,0.0044
"meegaan",1,0.0044
"toilet",1,0.0044
"afgevraagd",1,0.0044
"toevallig",1,0.0044
"crisistijd",1,0.0044
"medicijnen",1,0.0044
"humaan",1,0.0044
"ginicoëfficiënten",1,0.0044
"onbegrensd",1,0.0044
"projectontwikkelaar",1,0.0044
"geluisterd",1,0.0044
"wetsvoorstel",1,0.0044
"humane",1,0.0044
"draai",1,0.0044
"honing",1,0.0044
"inkomensondersteuning",1,0.0044
"intergenerationeel",1,0.0044
"aangedragen",1,0.0044
"vertegenwoordigd",1,0.0044
"gemiddeld",1,0.0044
"eigenaren",1,0.0044
"intergenerationele",1,0.0044
"afpakt",1,0.0044
"biodiversiteitsdoelen",1,0.0044
"regelingen",1,0.0044
"syndroom",1,0.0044
"minderheidsgroepen",1,0.0044
"betekenis",1,0.0044
"herhalen",1,0.0044
"optimisme",1,0.0044
"tegenover",1,0.0044
"personeel",1,0.0044
"irriteert",1,0.0044
"eenzijdig",1,0.0044
"verkiezingsjaar",1,0.0044
"voorkomt",1,0.0044
"majesteitsschennis",1,0.0044
"schorsing",1,0.0044
"uitgezocht",1,0.0044
"schorsingen",1,0.0044
"internationaal",1,0.0044
"allochtoon",1,0.0044
"verbindende",1,0.0044
"reizen",1,0.0044
"dankbaar",1,0.0044
"opleggen",1,0.0044
"nepmoties",1,0.0044
"gelegenheid",1,0.0044
"ongedekte",1,0.0044
"kwamen",1,0.0044
"ondoordachte",1,0.0044
"zorginstanties",1,0.0044
"gehele",1,0.0044
"ingegrepen",1,0.0044
"strand",1,0.0044
"afleggen",1,0.0044
"verplichten",1,0.0044
"kamerbreed",1,0.0044
"potjes",1,0.0044
"cent",1,0.0044
"kernwaarde",1,0.0044
"geheel",1,0.0044
"verkleinen",1,0.0044
"terughoudend",1,0.0044
"constateert",1,0.0044
"volledig",1,0.0044
"ontbreekt",1,0.0044
"hinderlijk",1,0.0044
"waande",1,0.0044
"opgeleid",1,0.0044
"opgelegd",1,0.0044
"politici",1,0.0044
"aantasten",1,0.0044
"vermindert",1,0.0044
"verminderd",1,0.0044
"aansluiten",1,0.0044
"terrorisme",1,0.0044
"geroffel",1,0.0044
"bepaling",1,0.0044
"werkloosheid",1,0.0044
"effectiever",1,0.0044
"vrolijk",1,0.0044
"dikke",1,0.0044
"rokje",1,0.0044
"egoïsme",1,0.0044
"gelovig",1,0.0044
"kanten",1,0.0044
"circa",1,0.0044
"laar",1,0.0044
"laag",1,0.0044
"dieptebeeld",1,0.0044
"correct",1,0.0044
"verbaasd",1,0.0044
"uitsluitsel",1,0.0044
"dempen",1,0.0044
"lapt",1,0.0044
"drift",1,0.0044
"organisatie",1,0.0044
"last",1,0.0044
"schone",1,0.0044
"diensten",1,0.0044
"ontwikkelingen",1,0.0044
"vroegere",1,0.0044
"aanleggen",1,0.0044
"huisarts",1,0.0044
"stemden",1,0.0044
"kansen",1,0.0044
"amerika",1,0.0044
"tegengaan",1,0.0044
"schreeuwer",1,0.0044
"danken",1,0.0044
"bizar",1,0.0044
"strikt",1,0.0044
"noodhulpfonds",1,0.0044
"marktveranderingen",1,0.0044
"kruisje",1,0.0044
"staatshoofd",1,0.0044
"schuurt",1,0.0044
"beschaving",1,0.0044
"gunt",1,0.0044
"diner",1,0.0044
"gebruikmaken",1,0.0044
"gekozen",1,0.0044
"achteraan",1,0.0044
"kamerbrief",1,0.0044
"moeilijker",1,0.0044
"respect",1,0.0044
"verworvenheden",1,0.0044
"letter",1,0.0044
"aanvaardbare",1,0.0044
"regelen",1,0.0044
"voordelen",1,0.0044
"korting",1,0.0044
"handhaven",1,0.0044
"standpunten",1,0.0044
"onverstandig",1,0.0044
"dring",1,0.0044
"smakeloos",1,0.0044
"deden",1,0.0044
"normale",1,0.0044
"hersteltermijnen",1,0.0044
"ontzeggen",1,0.0044
"klomp",1,0.0044
"lees",1,0.0044
"tegenkomt",1,0.0044
"straattaal",1,0.0044
"ontslaan",1,0.0044
"lege",1,0.0044
"verslaafd",1,0.0044
"subsidietaakstelling",1,0.0044
"uitgekeerd",1,0.0044
"hypotheek",1,0.0044
"tekenend",1,0.0044
"lonend",1,0.0044
"verschenen",1,0.0044
"uitgesloten",1,0.0044
"klimaatcrisis",1,0.0044
"gedrogeerd",1,0.0044
"bedoeld",1,0.0044
"politieauto's",1,0.0044
"ontspannener",1,0.0044
"interruptie",1,0.0044
"tolerantie",1,0.0044
"langjarig",1,0.0044
"idioten",1,0.0044
"cijfertjes",1,0.0044
"gedumpt",1,0.0044
"kroket",1,0.0044
"medemensen",1,0.0044
"overbevolkte",1,0.0044
"gelijk",1,0.0044
"steden",1,0.0044
"kamermotie",1,0.0044
"generatieconflict",1,0.0044
"mozes'",1,0.0044
"€27",1,0.0044
"onderliggende",1,0.0044
"€10",1,0.0044
"droef",1,0.0044
"herinneren",1,0.0044
"koophuis",1,0.0044
"schril",1,0.0044
"€60",1,0.0044
"opviel",1,0.0044
"zorgpremie",1,0.0044
"€32",1,0.0044
"flauwekul",1,0.0044
"drinken",1,0.0044
"verbetering",1,0.0044
"aangaande",1,0.0044
"gecommitteerd",1,0.0044
"besparing",1,0.0044
"verbijzonder",1,0.0044
"verdeeld",1,0.0044
"seizoen",1,0.0044
"life",1,0.0044
"erdogan",1,0.0044
"lief",1,0.0044
"mondiale",1,0.0044
"omgekeerd",1,0.0044
"lijm",1,0.0044
"arbeiders",1,0.0044
"koopmans",1,0.0044
"wapen",1,0.0044
"stemmer",1,0.0044
"doorwerken",1,0.0044
"behaald",1,0.0044
"etnisch",1,0.0044
"vertrouwd",1,0.0044
"erken",1,0.0044
"aanpakt",1,0.0044
"venijniger",1,0.0044
"lidstaten",1,0.0044
"straatterreur",1,0.0044
"route",1,0.0044
"leggen",1,0.0044
"glazen",1,0.0044
"onverwachte",1,0.0044
"eenvoudig",1,0.0044
"rutger",1,0.0044
"vereenvoudigingen",1,0.0044
"assistance",1,0.0044
"patiëntenkamer",1,0.0044
"lumpsum",1,0.0044
"geldstromen",1,0.0044
"religieus",1,0.0044
"sorry",1,0.0044
"samenwerking",1,0.0044
"begeven",1,0.0044
"hetgeen",1,0.0044
"achteraf",1,0.0044
"rondreis",1,0.0044
"politieauto",1,0.0044
"waarde",1,0.0044
"campagnetruc",1,0.0044
"schulden",1,0.0044
"ermee",1,0.0044
"aanvaarden",1,0.0044
"waarna",1,0.0044
"bekijkt",1,0.0044
"uitlokt",1,0.0044
"toeneemt",1,0.0044
"gevestigd",1,0.0044
"australië",1,0.0044
"bezighouden",1,0.0044
"gerefereerd",1,0.0044
11.00%,1,0.0044
"verblijfsvergunning",1,0.0044
"delta",1,0.0044
110,1,0.0044
12.00%,1,0.0044
"desbetreffende",1,0.0044
151,1,0.0044
"koopkrachtmedianen",1,0.0044
160,1,0.0044
"bedongen",1,0.0044
"haal",1,0.0044
185,1,0.0044
"haag",1,0.0044
19.00%,1,0.0044
"belasten",1,0.0044
"luisterend",1,0.0044
"halt",1,0.0044
"verstaan",1,0.0044
200,1,0.0044
"zuiverste",1,0.0044
"onderwijsbegroting",1,0.0044
"mensensmokkelaars",1,0.0044
"state",1,0.0044
"opstellen",1,0.0044
"zwakkere",1,0.0044
250,1,0.0044
273,1,0.0044
"dacht",1,0.0044
"formeel",1,0.0044
"treiteren",1,0.0044
30.00%,1,0.0044
"kenmerkend",1,0.0044
"recente",1,0.0044
"lokt",1,0.0044
"voorinburgerings",1,0.0044
"onderhouden",1,0.0044
"samenwerkt",1,0.0044
"eindigt",1,0.0044
"vielen",1,0.0044
"wegbezuinigd",1,0.0044
"verdelen",1,0.0044
400,1,0.0044
"stevige",1,0.0044
"transport",1,0.0044
460,1,0.0044
"idioot",1,0.0044
"onrechtvaardigheid",1,0.0044
"doorvoeren",1,0.0044
"thuishoort",1,0.0044
"samenvatten",1,0.0044
"discriminatie",1,0.0044
"import",1,0.0044
"inkijkje",1,0.0044
"vanochtend",1,0.0044
"beschikken",1,0.0044
"methoden",1,0.0044
50.00%,1,0.0044
"verschaft",1,0.0044
"verbinding",1,0.0044
"contrast",1,0.0044
53.00%,1,0.0044
"investeren",1,0.0044
"evaluatie",1,0.0044
57.00%,1,0.0044
"noorwegen",1,0.0044
"gratis",1,0.0044
"leegstaat",1,0.0044
"onbegrijpelijke",1,0.0044
"betreurde",1,0.0044
"vermaledijde",1,0.0044
"omvang",1,0.0044
"opmerkingen",1,0.0044
"geding",1,0.0044
"help",1,0.0044
"vieren",1,0.0044
"nationalistische",1,0.0044
"namens",1,0.0044
600,1,0.0044
