"Unfiltered word count","Occurrences","Percentage"
"links",2,0.0096
"hangt",2,0.0096
"opvangen",2,0.0096
"verband",2,0.0096
"bonnetjes",2,0.0096
"behandeling",2,0.0096
"vond",2,0.0096
"verbeteringen",2,0.0096
"gebruikelijk",2,0.0096
"gezorgd",2,0.0096
"collega",2,0.0096
"harde",2,0.0096
"vroeger",2,0.0096
"haalbaar",2,0.0096
"rest",2,0.0096
"spookbeelden",2,0.0096
"achtergelaten",2,0.0096
"rapport",2,0.0096
"zorgkosten",2,0.0096
"kwart",2,0.0096
"effecten",2,0.0096
"zoiets",2,0.0096
"zorgt",2,0.0096
"geschorst",2,0.0096
"verlaging",2,0.0096
"media",2,0.0096
"netjes",2,0.0096
"geconstateerd",2,0.0096
"vastzetten",2,0.0096
"zowel",2,0.0096
"verpleegkundigen",2,0.0096
"verzinnen",2,0.0096
"onbetaalbaar",2,0.0096
2005,2,0.0096
2014,2,0.0096
"gekort",2,0.0096
"gelijke",2,0.0096
"premiegeld",2,0.0096
"allerlei",2,0.0096
"meedenken",2,0.0096
"naam",2,0.0096
"buitenlandse",2,0.0096
"lenen",2,0.0096
"breekt",2,0.0096
"kleinbedrijf",2,0.0096
"waarschijnlijk",2,0.0096
"rode",2,0.0096
"welkom",2,0.0096
"belemmerend",2,0.0096
"halverwege",2,0.0096
"kwijt",2,0.0096
"gedeelte",2,0.0096
"ziekenhuis",2,0.0096
"nagaan",2,0.0096
"bijbelse",2,0.0096
"els",2,0.0096
"ene",2,0.0096
"roepen",2,0.0096
"minimaal",2,0.0096
"degene",2,0.0096
"hardwerkende",2,0.0096
"gooit",2,0.0096
"beoordeeld",2,0.0096
"tegenbegroting",2,0.0096
"turkse",2,0.0096
"uitwerking",2,0.0096
"budgetten",2,0.0096
"dekken",2,0.0096
"simpele",2,0.0096
"speculeer",2,0.0096
"rechts",2,0.0096
"substantiële",2,0.0096
"afspraken",2,0.0096
"aanvullend",2,0.0096
"vangen",2,0.0096
"doorgaan",2,0.0096
"holle",2,0.0096
"erin",2,0.0096
"erop",2,0.0096
"meerdere",2,0.0096
"mkb",2,0.0096
"overal",2,0.0096
"rapportje",2,0.0096
"nam",2,0.0096
"nhs",2,0.0096
"voeding",2,0.0096
"hoofd",2,0.0096
"nul",2,0.0096
"nood",2,0.0096
"voorkomen",2,0.0096
"nota",2,0.0096
"zakken",2,0.0096
"welzijn",2,0.0096
"pak",2,0.0096
"you're",2,0.0096
"verricht",2,0.0096
"gerven",2,0.0096
"graaiers",2,0.0096
"elkaars",2,0.0096
"bouwen",2,0.0096
"deugdelijk",2,0.0096
"qua",2,0.0096
"wonder",2,0.0096
"beschouwingen",2,0.0096
"rij",2,0.0096
"bakken",2,0.0096
"herhaling",2,0.0096
"geboden",2,0.0096
"afgeschaft",2,0.0096
"conflicten",2,0.0096
"terechte",2,0.0096
"tal",2,0.0096
"luisteren",2,0.0096
"beloofd",2,0.0096
"bloed",2,0.0096
"top",2,0.0096
"reactie",2,0.0096
"bijstand",2,0.0096
"reclame",2,0.0096
"tienduizenden",2,0.0096
"meestal",2,0.0096
"voorzichtig",2,0.0096
"ervanaf",2,0.0096
"stappen",2,0.0096
"ver",2,0.0096
"opgetuigd",2,0.0096
"integratie",2,0.0096
"uitvoering",2,0.0096
"wegnemen",2,0.0096
"zag",2,0.0096
"onderzoek",2,0.0096
"zin",2,0.0096
"meekijkt",2,0.0096
"binnenlaat",2,0.0096
"fronten",2,0.0096
"zul",2,0.0096
"handen",2,0.0096
"bepalen",2,0.0096
"terechtkomen",2,0.0096
"relatie",2,0.0096
"efficiënt",2,0.0096
"overgang",2,0.0096
"reden",2,0.0096
"principes",2,0.0096
"miljoen",2,0.0096
"oosten",2,0.0096
"huizen",2,0.0096
"denkfout",2,0.0096
"kennelijk",2,0.0096
"doorrekeningen",2,0.0096
"consequenties",2,0.0096
"bereikt",2,0.0096
"daaruit",2,0.0096
"oprecht",2,0.0096
"gelukzoekers",2,0.0096
"snap",2,0.0096
"pleiten",2,0.0096
"elite",2,0.0096
"plaatst",2,0.0096
"brengen",2,0.0096
"veroorloven",2,0.0096
"sinds",2,0.0096
"allereerst",2,0.0096
"regio",2,0.0096
"omgaan",2,0.0096
"ergens",2,0.0096
"schouders",2,0.0096
"nogmaals",2,0.0096
"model",2,0.0096
"machtsverdeling",1,0.0048
0,1,0.0048
2,1,0.0048
"i",1,0.0048
"à",1,0.0048
"bevordert",1,0.0048
"tegenstellingen",1,0.0048
"drempels",1,0.0048
"baas",1,0.0048
"deugdelijker",1,0.0048
"band",1,0.0048
10,1,0.0048
11,1,0.0048
14,1,0.0048
20,1,0.0048
29,1,0.0048
"onderwijsvrijheid",1,0.0048
32,1,0.0048
33,1,0.0048
"afgebroken",1,0.0048
40,1,0.0048
"stak",1,0.0048
45,1,0.0048
5.00%,1,0.0048
"beheersbaar",1,0.0048
53,1,0.0048
"moreel",1,0.0048
"verzwijgt",1,0.0048
"europa",1,0.0048
"cadeau",1,0.0048
"duidelijke",1,0.0048
"loopt",1,0.0048
"stuk",1,0.0048
"kondigt",1,0.0048
"boodschap",1,0.0048
"lastige",1,0.0048
"belangen",1,0.0048
"onderhandelen",1,0.0048
"geopend",1,0.0048
"schepjes",1,0.0048
"hanteren",1,0.0048
"sussende",1,0.0048
"ah",1,0.0048
"luizen",1,0.0048
"vernederende",1,0.0048
"bevoordeeld",1,0.0048
"fout",1,0.0048
"bepaalt",1,0.0048
"hè",1,0.0048
"ondersteuning",1,0.0048
"geestelijke",1,0.0048
"or",1,0.0048
"se",1,0.0048
"opmerkelijk",1,0.0048
"raakt",1,0.0048
"ww",1,0.0048
"lonen",1,0.0048
"sporen",1,0.0048
"bewindslieden",1,0.0048
"opgroeien",1,0.0048
"juicht",1,0.0048
"inclusief",1,0.0048
"bedoeling",1,0.0048
"doorbetaling",1,0.0048
"afhankelijk",1,0.0048
"eenvoudige",1,0.0048
"instellingen",1,0.0048
"been",1,0.0048
"openbaar",1,0.0048
"omslag",1,0.0048
"president",1,0.0048
"slijten",1,0.0048
"zeiden",1,0.0048
"loper",1,0.0048
"slechter",1,0.0048
"weleens",1,0.0048
"uitverkoopt",1,0.0048
"persoon",1,0.0048
"tornen",1,0.0048
"zinloze",1,0.0048
"schonere",1,0.0048
"cosmetische",1,0.0048
"plantje",1,0.0048
"handtekening",1,0.0048
"omstandigheid",1,0.0048
"doelgroep",1,0.0048
"crises",1,0.0048
"nogal",1,0.0048
"berekent",1,0.0048
"berekend",1,0.0048
"consument",1,0.0048
"bekocht",1,0.0048
"tegenvoorstellen",1,0.0048
"kast",1,0.0048
"honderdduizenden",1,0.0048
"stoppen",1,0.0048
"lastigvallen",1,0.0048
"uitkomst",1,0.0048
"detailtjes",1,0.0048
"huurtoeslag",1,0.0048
"rijken",1,0.0048
"voedingsassistentes",1,0.0048
"zzp'er",1,0.0048
"minste",1,0.0048
"bereik",1,0.0048
"explosief",1,0.0048
"winstbejag",1,0.0048
"buurtzorgvoorstel",1,0.0048
"moffelt",1,0.0048
"brandhaarden",1,0.0048
"niveau",1,0.0048
"belandt",1,0.0048
"schippers",1,0.0048
"wellicht",1,0.0048
"beschuldigingen",1,0.0048
"behoort",1,0.0048
"scheppen",1,0.0048
"advocaten",1,0.0048
"verzocht",1,0.0048
"knipwerk",1,0.0048
"dichtgekaderd",1,0.0048
"accepteren",1,0.0048
"waaronder",1,0.0048
"zolang",1,0.0048
"against",1,0.0048
"vicepremier",1,0.0048
"pakket",1,0.0048
"doorpraten",1,0.0048
"raken",1,0.0048
"kerk",1,0.0048
"kern",1,0.0048
"degelijk",1,0.0048
"solidariteit",1,0.0048
"woningen",1,0.0048
"gedrag",1,0.0048
"eenheid",1,0.0048
"moeite",1,0.0048
"kwijtgeraakt",1,0.0048
"blok",1,0.0048
"sporters",1,0.0048
"verdeel",1,0.0048
"corporaties",1,0.0048
"canadese",1,0.0048
"ideeën",1,0.0048
"asielstroom",1,0.0048
"sprinkhanen",1,0.0048
"onzeker",1,0.0048
"basiszorg",1,0.0048
"consumentenzaken",1,0.0048
"afhandeling",1,0.0048
"zelfverrijking",1,0.0048
"misgegaan",1,0.0048
"gewenst",1,0.0048
"invechten",1,0.0048
"uitlatingen",1,0.0048
"geschillencommissie",1,0.0048
"sneller",1,0.0048
"huurstijging",1,0.0048
"schrijft",1,0.0048
"werkenden",1,0.0048
"vecht",1,0.0048
"twijfelt",1,0.0048
"geklets",1,0.0048
"boel",1,0.0048
"vrije",1,0.0048
"verschillen",1,0.0048
"sympathiek",1,0.0048
"bouw",1,0.0048
"percentage",1,0.0048
"verliest",1,0.0048
"personen",1,0.0048
"politiebureaus",1,0.0048
"redelijk",1,0.0048
"zonnekoning",1,0.0048
"houtsnippers",1,0.0048
"partijraad",1,0.0048
"waarschuwde",1,0.0048
"tegenspreken",1,0.0048
"fractievoorzitters",1,0.0048
"toekomstbestendig",1,0.0048
"bedenken",1,0.0048
"team",1,0.0048
"verkeerd",1,0.0048
"verantwoorden",1,0.0048
"invoert",1,0.0048
"draaien",1,0.0048
"uitwerken",1,0.0048
"draaide",1,0.0048
"brandstofkraan",1,0.0048
"tent",1,0.0048
"gepresenteerd",1,0.0048
"aanleveren",1,0.0048
"foldertjes",1,0.0048
"patstelling",1,0.0048
"indien",1,0.0048
"herkeurd",1,0.0048
"immens",1,0.0048
"doorberekenen",1,0.0048
"bestuurskamer",1,0.0048
"aarzeling",1,0.0048
"kleins",1,0.0048
"stelde",1,0.0048
"medezeggenschap",1,0.0048
"terugkrijgen",1,0.0048
"privéklinieken",1,0.0048
"knel",1,0.0048
"staakt",1,0.0048
"acquisitiegelden",1,0.0048
"vormen",1,0.0048
"torentje",1,0.0048
"richting",1,0.0048
"afgewacht",1,0.0048
"knop",1,0.0048
"vraagtekens",1,0.0048
"1f'ers",1,0.0048
"verworvenheid",1,0.0048
"bewijs",1,0.0048
"aftrap",1,0.0048
"achtergronden",1,0.0048
"ingewikkeld",1,0.0048
"stelseldiscussies",1,0.0048
"bult",1,0.0048
"werkplaats",1,0.0048
"werkgever",1,0.0048
"inkomensdalingen",1,0.0048
"ondersteunen",1,0.0048
"reclamespots",1,0.0048
"wegkijkt",1,0.0048
"schuldige",1,0.0048
"bieden",1,0.0048
"autoverzekering",1,0.0048
"dieren",1,0.0048
"tekortschiet",1,0.0048
"waarnaar",1,0.0048
"loondienst",1,0.0048
"hoever",1,0.0048
"christelijke",1,0.0048
"dramatische",1,0.0048
"onderzoeken",1,0.0048
"inspanningen",1,0.0048
"laagdrempelige",1,0.0048
"schrijven",1,0.0048
"mozambique",1,0.0048
"verdachtenbankje",1,0.0048
"tenslotte",1,0.0048
"ondernemingen",1,0.0048
"financieel",1,0.0048
"uitmaken",1,0.0048
"tapijt",1,0.0048
"onwillige",1,0.0048
"onderstrepen",1,0.0048
"directie",1,0.0048
"weghaalt",1,0.0048
"brede",1,0.0048
"belastingverhoging",1,0.0048
"middelen",1,0.0048
"programma",1,0.0048
"slechte",1,0.0048
"fracties",1,0.0048
"dreigde",1,0.0048
"beneden",1,0.0048
"twintigers",1,0.0048
"handelingen",1,0.0048
"onduidelijkheid",1,0.0048
"mogelijke",1,0.0048
"doorreizen",1,0.0048
"speerpunten",1,0.0048
"energiereuzen",1,0.0048
"systeempje",1,0.0048
"technische",1,0.0048
"respecteren",1,0.0048
"peilingen",1,0.0048
"naartoe",1,0.0048
"past",1,0.0048
"pauw",1,0.0048
"aantonen",1,0.0048
"dienst",1,0.0048
"wegbagatelliseren",1,0.0048
"slikken",1,0.0048
"spreektekst",1,0.0048
"vandaar",1,0.0048
"velen",1,0.0048
"regelmatig",1,0.0048
"voorstander",1,0.0048
"bezuinigd",1,0.0048
"veepest",1,0.0048
"gegroeid",1,0.0048
"dieper",1,0.0048
"saudi",1,0.0048
"emile",1,0.0048
"uitgooien",1,0.0048
"voldoen",1,0.0048
"behoefte",1,0.0048
"migranten",1,0.0048
"datgene",1,0.0048
"drempel",1,0.0048
"verzorgd",1,0.0048
"achterblijft",1,0.0048
"brief",1,0.0048
"pensioenroof",1,0.0048
"tanks",1,0.0048
"steunt",1,0.0048
"zieke",1,0.0048
"kwijtraken",1,0.0048
"opgelost",1,0.0048
"coalitiepartijen",1,0.0048
"trap",1,0.0048
"uitmaakt",1,0.0048
"neerkomen",1,0.0048
"interventies",1,0.0048
"uiteraard",1,0.0048
"groots",1,0.0048
"flutcontracten",1,0.0048
"afwisselend",1,0.0048
"hiernaar",1,0.0048
"bijstoken",1,0.0048
"samenhangt",1,0.0048
"interruptiemicrofoon",1,0.0048
"rondloopt",1,0.0048
"waard",1,0.0048
"meegaan",1,0.0048
"meegaat",1,0.0048
"beide",1,0.0048
"jarenlang",1,0.0048
"regionale",1,0.0048
"toevallig",1,0.0048
"meteen",1,0.0048
"angst",1,0.0048
"geluisterd",1,0.0048
"machteloos",1,0.0048
"variëren",1,0.0048
"geremd",1,0.0048
"spelletje",1,0.0048
"daartegen",1,0.0048
"koesteren",1,0.0048
"gevoelig",1,0.0048
"afwachten",1,0.0048
"socialist",1,0.0048
"mislopen",1,0.0048
"paralympische",1,0.0048
"prestigeproject",1,0.0048
"puntje",1,0.0048
"gooi",1,0.0048
"rendementen",1,0.0048
"goud",1,0.0048
"achternaam",1,0.0048
"punten",1,0.0048
"dokter",1,0.0048
"tegenover",1,0.0048
"personeel",1,0.0048
"desastreus",1,0.0048
"voorbereid",1,0.0048
"gehandicapten",1,0.0048
"internationale",1,0.0048
"opsporing",1,0.0048
"levensstijl",1,0.0048
"internationaal",1,0.0048
"tribune",1,0.0048
"brood",1,0.0048
"patiëntendossiers",1,0.0048
"broos",1,0.0048
"bestrijden",1,0.0048
"bedden",1,0.0048
"aangeven",1,0.0048
"gelegenheid",1,0.0048
"sollicitaties",1,0.0048
"ziekenfondsverzekerden",1,0.0048
"invloed",1,0.0048
"kwamen",1,0.0048
"leerling",1,0.0048
"groeiende",1,0.0048
"gezondheidscrisis",1,0.0048
"concurreren",1,0.0048
"dagblad",1,0.0048
"constateert",1,0.0048
"plak",1,0.0048
"wonderen",1,0.0048
"kanttekeningen",1,0.0048
"volledig",1,0.0048
"plek",1,0.0048
"aantasten",1,0.0048
"verminderd",1,0.0048
"opstaan",1,0.0048
"hybride",1,0.0048
"geroffel",1,0.0048
"ontslagen",1,0.0048
"vluchteling",1,0.0048
"vrolijk",1,0.0048
"dikke",1,0.0048
"binnengekomen",1,0.0048
"geloven",1,0.0048
"omgezet",1,0.0048
"consequent",1,0.0048
"verenigde",1,0.0048
"intens",1,0.0048
"gerenoveerd",1,0.0048
"ronde",1,0.0048
"calais",1,0.0048
"hesjes",1,0.0048
"gedetailleerde",1,0.0048
"koerden",1,0.0048
"schort",1,0.0048
"amerika",1,0.0048
"baart",1,0.0048
"noorden",1,0.0048
"bizar",1,0.0048
"suggereert",1,0.0048
"premieontwikkeling",1,0.0048
"afbreken",1,0.0048
"werkzaamheden",1,0.0048
"beslist",1,0.0048
"uitvoeringskosten",1,0.0048
"springende",1,0.0048
"valse",1,0.0048
"gekozen",1,0.0048
"pols",1,0.0048
"getorpedeerd",1,0.0048
"nullijn",1,0.0048
"respect",1,0.0048
"geloofwaardig",1,0.0048
"bureautjes",1,0.0048
"fatsoenlijke",1,0.0048
"uitstapje",1,0.0048
"erkende",1,0.0048
"moeilijkst",1,0.0048
"bedenk",1,0.0048
"behalve",1,0.0048
"plabureau",1,0.0048
"tekortschieten",1,0.0048
"bewijzen",1,0.0048
"verrast",1,0.0048
"voorstelden",1,0.0048
"behalen",1,0.0048
"vullen",1,0.0048
"werden",1,0.0048
"auto's",1,0.0048
"opgenoemd",1,0.0048
"medeschuldig",1,0.0048
"vriendin",1,0.0048
"leek",1,0.0048
"legt",1,0.0048
"gigantische",1,0.0048
"ophouden",1,0.0048
"rijksoverheidsdienst",1,0.0048
"overzien",1,0.0048
"hypotheek",1,0.0048
"computer",1,0.0048
"verdedigt",1,0.0048
"deelt",1,0.0048
"interruptie",1,0.0048
"ieders",1,0.0048
"favoriete",1,0.0048
"londen",1,0.0048
"nieuwkomers",1,0.0048
"machtenscheiding",1,0.0048
"fiets",1,0.0048
"ambtenaren",1,0.0048
"cijfertjes",1,0.0048
"kritisch",1,0.0048
"bureau",1,0.0048
"ontwijk",1,0.0048
"beurt",1,0.0048
"dergelijke",1,0.0048
"snoeischaar",1,0.0048
"€30",1,0.0048
"flauwekul",1,0.0048
"frame",1,0.0048
"drinken",1,0.0048
"vaste",1,0.0048
"verbetering",1,0.0048
"kleinschalige",1,0.0048
"einde",1,0.0048
"ditje",1,0.0048
"sporten",1,0.0048
"york",1,0.0048
"regeren",1,0.0048
"zorgondernemers",1,0.0048
"verdwijnt",1,0.0048
"afwezig",1,0.0048
"bewindspersonen",1,0.0048
"familie",1,0.0048
"bevoorrechte",1,0.0048
"stemmen",1,0.0048
"snappen",1,0.0048
"vreemde",1,0.0048
"investeringsplicht",1,0.0048
"renske",1,0.0048
"psycholoog",1,0.0048
"tijdje",1,0.0048
"plannetje",1,0.0048
"afrondend",1,0.0048
"plushome",1,0.0048
"erboven",1,0.0048
"health",1,0.0048
"diversiteit",1,0.0048
"overheidsdienst",1,0.0048
"operaties",1,0.0048
"sympathie",1,0.0048
"agenda",1,0.0048
"steken",1,0.0048
"taallessen",1,0.0048
"golfstaten",1,0.0048
"aspect",1,0.0048
"gelegd",1,0.0048
"schuld",1,0.0048
"bediscussiëren",1,0.0048
"beschikbaarheid",1,0.0048
"omkijkt",1,0.0048
"klassejustitie",1,0.0048
"crux",1,0.0048
"gisteren",1,0.0048
"schulden",1,0.0048
"bezuinigingspolitiek",1,0.0048
"toeneemt",1,0.0048
"overheerst",1,0.0048
"specifieke",1,0.0048
"bezocht",1,0.0048
"thuiszitten",1,0.0048
"benutten",1,0.0048
148,1,0.0048
150,1,0.0048
180,1,0.0048
"haag",1,0.0048
"speelt",1,0.0048
"aardbevingen",1,0.0048
"gebruikt",1,0.0048
"spoedige",1,0.0048
20.00%,1,0.0048
"state",1,0.0048
"vertonen",1,0.0048
"verward",1,0.0048
"kortingen",1,0.0048
"dimmen",1,0.0048
"kasten",1,0.0048
"mythe",1,0.0048
32.00%,1,0.0048
350,1,0.0048
"dertig",1,0.0048
"loon",1,0.0048
"lost",1,0.0048
"informeren",1,0.0048
"samenstelling",1,0.0048
"slapen",1,0.0048
"idioot",1,0.0048
"verwarde",1,0.0048
"thuishoort",1,0.0048
"huurwoning",1,0.0048
"medeverantwoordelijk",1,0.0048
"vanochtend",1,0.0048
"begrijpen",1,0.0048
"losjes",1,0.0048
"intreedt",1,0.0048
"verdwenen",1,0.0048
"kolencentrales",1,0.0048
"uitkleden",1,0.0048
"evaluatie",1,0.0048
"binnenlandse",1,0.0048
"verrichting",1,0.0048
"keerde",1,0.0048
"salarissen",1,0.0048
"praatje",1,0.0048
"contract",1,0.0048
"henk",1,0.0048
"help",1,0.0048
"kindermarketing",1,0.0048
"kinderachtig",1,0.0048
"basiszorgverzekering",1,0.0048
60.00%,1,0.0048
"aanloop",1,0.0048
"geleerde",1,0.0048
"kleinbedrijven",1,0.0048
68.00%,1,0.0048
"ideaal",1,0.0048
"makkelijk",1,0.0048
"verrichtingen",1,0.0048
"uitlegt",1,0.0048
"voert",1,0.0048
"misgaat",1,0.0048
"verleggen",1,0.0048
"feitelijk",1,0.0048
"slepende",1,0.0048
"chronisch",1,0.0048
75.00%,1,0.0048
"accepteert",1,0.0048
750,1,0.0048
"eeuwige",1,0.0048
"bekijken",1,0.0048
"sterk",1,0.0048
"meldingen",1,0.0048
"particulieren",1,0.0048
"eindeloos",1,0.0048
"erkennen",1,0.0048
"politie",1,0.0048
"steen",1,0.0048
"unie",1,0.0048
"eruit",1,0.0048
"acquisitiefraude",1,0.0048
"voorstelde",1,0.0048
"zorgverzekering",1,0.0048
"moffelen",1,0.0048
"amendementje",1,0.0048
"amendementen",1,0.0048
"fouten",1,0.0048
"front",1,0.0048
"toegankelijker",1,0.0048
"plank",1,0.0048
"€285",1,0.0048
"hierheen",1,0.0048
"doorrekende",1,0.0048
"hing",1,0.0048
"enschede",1,0.0048
"corrupt",1,0.0048
"verstandiger",1,0.0048
"€200",1,0.0048
"particuliere",1,0.0048
"veranderd",1,0.0048
"verandert",1,0.0048
"balances",1,0.0048
"verzonnen",1,0.0048
"eindigen",1,0.0048
"managers",1,0.0048
"verplegers",1,0.0048
"ouder",1,0.0048
"zeven",1,0.0048
"kabinetsperiode",1,0.0048
"doodzonde",1,0.0048
"beslissen",1,0.0048
"groningers",1,0.0048
"ongenoegen",1,0.0048
"meegeschreven",1,0.0048
"daarin",1,0.0048
"melkkoe",1,0.0048
"miljoenen",1,0.0048
"verpleeghuizen",1,0.0048
"gezakt",1,0.0048
"verdwijnen",1,0.0048
"doorberekening",1,0.0048
"werkende",1,0.0048
"corporatie",1,0.0048
"volop",1,0.0048
"uitdaging",1,0.0048
"gedwongen",1,0.0048
"bazen",1,0.0048
"zelfinzicht",1,0.0048
"meekijken",1,0.0048
"schade",1,0.0048
"bestond",1,0.0048
"daag",1,0.0048
"complete",1,0.0048
"allebei",1,0.0048
"zuidas",1,0.0048
"zake",1,0.0048
"woedt",1,0.0048
"strooit",1,0.0048
"terugkeren",1,0.0048
"€650",1,0.0048
"boekhoudkundige",1,0.0048
"meerderheden",1,0.0048
"bankjes",1,0.0048
"stoer",1,0.0048
"internationalist",1,0.0048
"januari",1,0.0048
"declaraties",1,0.0048
"meegemaakt",1,0.0048
"sterker",1,0.0048
"doordat",1,0.0048
"hoog",1,0.0048
"allerbelangrijkste",1,0.0048
"belangrijks",1,0.0048
"houd",1,0.0048
"begrijp",1,0.0048
"illegalenopvang",1,0.0048
"premiegelden",1,0.0048
"tevoren",1,0.0048
"poehpoeh",1,0.0048
"vijfde",1,0.0048
"informatie",1,0.0048
"verwijt",1,0.0048
"bedoel",1,0.0048
"verwoede",1,0.0048
"roemers",1,0.0048
"handreiking",1,0.0048
"deed",1,0.0048
"inkoop",1,0.0048
"stoot",1,0.0048
"bespreekbaar",1,0.0048
"verdergaat",1,0.0048
"deur",1,0.0048
"waslijst",1,0.0048
"winstuitkering",1,0.0048
"betrekking",1,0.0048
"eerstgenoemde",1,0.0048
"techniek",1,0.0048
"uitkomt",1,0.0048
"waardering",1,0.0048
"bovenop",1,0.0048
"verschillende",1,0.0048
"beluister",1,0.0048
"bombarderen",1,0.0048
"werkelijk",1,0.0048
"datje",1,0.0048
"gelezen",1,0.0048
"tandarts",1,0.0048
"contracten",1,0.0048
"gemaild",1,0.0048
"keurig",1,0.0048
"bijgedragen",1,0.0048
"gehoopt",1,0.0048
"mail",1,0.0048
"gelet",1,0.0048
"wezenlijk",1,0.0048
"ongezond",1,0.0048
"gebrek",1,0.0048
"benoemen",1,0.0048
"verzin",1,0.0048
"geluk",1,0.0048
"activiteitenbegeleiding",1,0.0048
"bevestigd",1,0.0048
"schelen",1,0.0048
"weggehaald",1,0.0048
"hugo",1,0.0048
"hulp",1,0.0048
"dien",1,0.0048
"kleinere",1,0.0048
"huur",1,0.0048
"gettovorming",1,0.0048
"centrale",1,0.0048
"volksgezondheid",1,0.0048
"geruststellen",1,0.0048
"afkomst",1,0.0048
"campagne",1,0.0048
"lieten",1,0.0048
"gevulde",1,0.0048
"creëren",1,0.0048
"beginnetje",1,0.0048
"oppositiepartijen",1,0.0048
"driekwart",1,0.0048
"leeftijd",1,0.0048
"innovatie",1,0.0048
"hekel",1,0.0048
"misverstand",1,0.0048
"trappen",1,0.0048
"checks",1,0.0048
"deugen",1,0.0048
"begrip",1,0.0048
"circus",1,0.0048
"gered",1,0.0048
"kampen",1,0.0048
"dagenlang",1,0.0048
"meen",1,0.0048
"heilig",1,0.0048
"verworpen",1,0.0048
"jaloers",1,0.0048
"volstaan",1,0.0048
"gerespecteerde",1,0.0048
"merg",1,0.0048
"woont",1,0.0048
"waarover",1,0.0048
"verloren",1,0.0048
"aangetoond",1,0.0048
"mogelijkheid",1,0.0048
"haakt",1,0.0048
"koffer",1,0.0048
"maatwerk",1,0.0048
"krant",1,0.0048
"regelgeving",1,0.0048
"hemdsmouwen",1,0.0048
"reclames",1,0.0048
"ervaring",1,0.0048
"lagere",1,0.0048
"haard",1,0.0048
"kraag",1,0.0048
"contact",1,0.0048
"helpt",1,0.0048
"discussies",1,0.0048
"vage",1,0.0048
"militaire",1,0.0048
"klusjes",1,0.0048
"sponsoring",1,0.0048
"oprichten",1,0.0048
"opgevangen",1,0.0048
"liepen",1,0.0048
"samengewerkt",1,0.0048
"daarheen",1,0.0048
"stuurt",1,0.0048
"onderwijzer",1,0.0048
"aangeboden",1,0.0048
"oploste",1,0.0048
"schouder",1,0.0048
"handeling",1,0.0048
"meedoet",1,0.0048
"meedoen",1,0.0048
"sport",1,0.0048
"doden",1,0.0048
"doel",1,0.0048
"consultants",1,0.0048
"vrijblijvend",1,0.0048
"interesse",1,0.0048
"leiding",1,0.0048
"huurhuizen",1,0.0048
"mist",1,0.0048
"vergoedingen",1,0.0048
"bleven",1,0.0048
"bonus",1,0.0048
"schip",1,0.0048
"topsalarissen",1,0.0048
"flexbaantjes",1,0.0048
"kabinetten",1,0.0048
"ditjes",1,0.0048
"kloppen",1,0.0048
"springen",1,0.0048
"loskoppelen",1,0.0048
"ontzettend",1,0.0048
"duiden",1,0.0048
"kreeg",1,0.0048
"ondervangen",1,0.0048
"emancipatie",1,0.0048
"schrijf",1,0.0048
"hierover",1,0.0048
"veld",1,0.0048
"consultancy",1,0.0048
"andersom",1,0.0048
"energieakkoord",1,0.0048
"inkopen",1,0.0048
"druk",1,0.0048
"opdrachten",1,0.0048
"verwijzen",1,0.0048
"gezin",1,0.0048
"overweging",1,0.0048
"ordevoorstel",1,0.0048
"gevaarlijke",1,0.0048
"oplopen",1,0.0048
"latere",1,0.0048
"heten",1,0.0048
"onafhankelijk",1,0.0048
"parlement",1,0.0048
"schijnt",1,0.0048
"klimaatwet",1,0.0048
"achtergebleven",1,0.0048
"verhuurderheffing",1,0.0048
"plekken",1,0.0048
"tweemansfractie",1,0.0048
"sprak",1,0.0048
"hagel",1,0.0048
"partijgenoot",1,0.0048
"flintstones",1,0.0048
"quote",1,0.0048
"boven",1,0.0048
"daarginds",1,0.0048
"terugkijken",1,0.0048
"persoonlijk",1,0.0048
"dure",1,0.0048
"geslagen",1,0.0048
"augustus",1,0.0048
"snelst",1,0.0048
"gesprekken",1,0.0048
"zorgsector",1,0.0048
"geprobeerd",1,0.0048
"groepsgrootte",1,0.0048
"volwassenen",1,0.0048
"aanpassen",1,0.0048
"getrouwd",1,0.0048
"mislukt",1,0.0048
"gemeenschappelijke",1,0.0048
"arbeidshandicap",1,0.0048
"afvraagt",1,0.0048
"toestemming",1,0.0048
"eerlijkheid",1,0.0048
"verwijst",1,0.0048
"apples",1,0.0048
"essentieel",1,0.0048
"aankomt",1,0.0048
"verhoging",1,0.0048
"dokters",1,0.0048
"vlak",1,0.0048
"gemeden",1,0.0048
"heette",1,0.0048
"unaniem",1,0.0048
"ontstaan",1,0.0048
"verdeling",1,0.0048
"weigert",1,0.0048
"schimmenspel",1,0.0048
"raar",1,0.0048
"raad",1,0.0048
"werkoverbelasting",1,0.0048
"raam",1,0.0048
"losstaand",1,0.0048
"logische",1,0.0048
"wachtlijst",1,0.0048
"overhevelen",1,0.0048
"rare",1,0.0048
"gedachtes",1,0.0048
"starbucks",1,0.0048
"vastgesteld",1,0.0048
"dubbele",1,0.0048
"halve",1,0.0048
"jongstleden",1,0.0048
"verkiezingsuitslag",1,0.0048
"hervestiging",1,0.0048
"exact",1,0.0048
"waarderen",1,0.0048
"bedrijf",1,0.0048
"opzicht",1,0.0048
