"Unfiltered word count","Occurrences","Percentage"
"liggen",1,0.0113
"gewaardeerd",1,0.0113
"actief",1,0.0113
"participatiewet",1,0.0113
"enige",1,0.0113
"€385",1,0.0113
"deugt",1,0.0113
"normstellende",1,0.0113
"beantwoorden",1,0.0113
"feite",1,0.0113
"zorgstelsel",1,0.0113
"€300",1,0.0113
"organiseren",1,0.0113
"maximale",1,0.0113
"zagen",1,0.0113
"geworden",1,0.0113
"ertoe",1,0.0113
"beperking",1,0.0113
"presenteerden",1,0.0113
"€200",1,0.0113
"welvaart",1,0.0113
"negentig",1,0.0113
"algemeen",1,0.0113
"eindigen",1,0.0113
"vooruitgegaan",1,0.0113
"momenten",1,0.0113
"overtuiging",1,0.0113
"ingezet",1,0.0113
"beslissen",1,0.0113
"rechttoe",1,0.0113
"onmiddellijk",1,0.0113
"pensioendossier",1,0.0113
"onoverkomelijk",1,0.0113
"bijstandsniveau",1,0.0113
"eergisteren",1,0.0113
"stijl",1,0.0113
"verheffen",1,0.0113
"jegens",1,0.0113
"verdwijnen",1,0.0113
"leveren",1,0.0113
"talenten",1,0.0113
"spreken",1,0.0113
"vervolgmaatregelen",1,0.0113
"volmaken",1,0.0113
"eerst",1,0.0113
"pleur",1,0.0113
"schaal",1,0.0113
"bestond",1,0.0113
"tegenstelling",1,0.0113
"zaak",1,0.0113
"zaal",1,0.0113
"allebei",1,0.0113
"dank",1,0.0113
"vanzelfsprekend",1,0.0113
"grond",1,0.0113
"beperkingen",1,0.0113
"mijzelf",1,0.0113
"hoogopgeleid",1,0.0113
"speelveld",1,0.0113
"departement",1,0.0113
"gehad",1,0.0113
"houd",1,0.0113
"verdubbeld",1,0.0113
"verstopt",1,0.0113
"onvoldoende",1,0.0113
"definitief",1,0.0113
"althans",1,0.0113
"derdegeneratieallochtonen",1,0.0113
"buffers",1,0.0113
"bedoel",1,0.0113
"deal",1,0.0113
"bijstandsmoeder",1,0.0113
"oplossingen",1,0.0113
"bezwaren",1,0.0113
"verdergaan",1,0.0113
"scheve",1,0.0113
"geluid",1,0.0113
"vernieuwing",1,0.0113
"herken",1,0.0113
"uitkomt",1,0.0113
"aanmerking",1,0.0113
"bovenop",1,0.0113
"progressieve",1,0.0113
"traditionele",1,0.0113
"bijgedragen",1,0.0113
"gehoopt",1,0.0113
"groningen",1,0.0113
"wezenlijk",1,0.0113
"besturen",1,0.0113
"actieveling",1,0.0113
"vluchtelingen",1,0.0113
"belastingen",1,0.0113
"traditioneel",1,0.0113
"fundamentele",1,0.0113
"premie",1,0.0113
"schuldhulpverlening",1,0.0113
"negativisme",1,0.0113
"hulp",1,0.0113
"ploeg",1,0.0113
"arbeid",1,0.0113
"effect",1,0.0113
"kleinere",1,0.0113
"trefwoord",1,0.0113
"ziet",1,0.0113
"centrale",1,0.0113
"kloven",1,0.0113
"zaten",1,0.0113
"creëren",1,0.0113
"fundamenteel",1,0.0113
"verzorgingshuis",1,0.0113
"vanwege",1,0.0113
"europees",1,0.0113
"onderuit",1,0.0113
"shoppen",1,0.0113
"huidskleur",1,0.0113
"misverstand",1,0.0113
"bestaat",1,0.0113
"denemarken",1,0.0113
"mens",1,0.0113
"noemen",1,0.0113
"toegeven",1,0.0113
"woord",1,0.0113
"rekening",1,0.0113
"terugloop",1,0.0113
"binnenkomen",1,0.0113
"worst",1,0.0113
"ondernemer",1,0.0113
"kinderopvangtoeslag",1,0.0113
"bezwaar",1,0.0113
"ondernemen",1,0.0113
"pessimistisch",1,0.0113
"helpt",1,0.0113
"geneigd",1,0.0113
"helft",1,0.0113
"vast",1,0.0113
"pensioenpijler",1,0.0113
"bedragen",1,0.0113
"stukadoorsopleiding",1,0.0113
"crisisopvang",1,0.0113
"doel",1,0.0113
"betekenisvoller",1,0.0113
"zoeken",1,0.0113
"afdrijven",1,0.0113
"betogen",1,0.0113
"doos",1,0.0113
"interesse",1,0.0113
"zoon",1,0.0113
"leiding",1,0.0113
"kloppen",1,0.0113
"zetten",1,0.0113
"behouden",1,0.0113
"duiden",1,0.0113
"kreeg",1,0.0113
"voorstelling",1,0.0113
"slager",1,0.0113
"slagen",1,0.0113
"werkplekken",1,0.0113
"overeind",1,0.0113
"hierover",1,0.0113
"drie",1,0.0113
"bekreunen",1,0.0113
"rechtaan",1,0.0113
"leiderschap",1,0.0113
"asscher",1,0.0113
"gezet",1,0.0113
"opengezet",1,0.0113
"verwijten",1,0.0113
"achtergebleven",1,0.0113
"plekken",1,0.0113
"sprak",1,0.0113
"neerleggen",1,0.0113
"asociaal",1,0.0113
"vertaalt",1,0.0113
"nadeel",1,0.0113
"nichtjes",1,0.0113
"dump",1,0.0113
"gememoreerd",1,0.0113
"dupe",1,0.0113
"persoonlijk",1,0.0113
"viel",1,0.0113
"armoede",1,0.0113
"mooi",1,0.0113
"geslagen",1,0.0113
"paraat",1,0.0113
"veranderingen",1,0.0113
"aanpassen",1,0.0113
"totaal",1,0.0113
"zwak",1,0.0113
"toestemming",1,0.0113
"keert",1,0.0113
"afgesneden",1,0.0113
"getrokken",1,0.0113
"wetgeving",1,0.0113
"blokje",1,0.0113
"gunstiger",1,0.0113
"heette",1,0.0113
"maurice",1,0.0113
"tegenvallers",1,0.0113
"zomer",1,0.0113
"allerminst",1,0.0113
"raar",1,0.0113
"reageren",1,0.0113
"innen",1,0.0113
"tegenoverstelde",1,0.0113
"legaal",1,0.0113
"geslaagd",1,0.0113
"leverfoto",1,0.0113
"datzelfde",1,0.0113
"populair",1,0.0113
"zelfreflectie",1,0.0113
"keihard",1,0.0113
"antwoorden",1,0.0113
"vond",1,0.0113
"uitkeringssysteem",1,0.0113
"zojuist",1,0.0113
"nibud",1,0.0113
"pensioenopbouw",1,0.0113
"activiteit",1,0.0113
"nieuw",1,0.0113
"interrupties",1,0.0113
"collega",1,0.0113
"afwenden",1,0.0113
"brengt",1,0.0113
"harte",1,0.0113
"aangaan",1,0.0113
"lesgeef",1,0.0113
"vrij",1,0.0113
"dreigende",1,0.0113
"streven",1,0.0113
"bewerkstellingen",1,0.0113
"modernisering",1,0.0113
"terugzien",1,0.0113
"kartonnen",1,0.0113
"ongeschikt",1,0.0113
"gepast",1,0.0113
"jesse",1,0.0113
"profijt",1,0.0113
"gevolgen",1,0.0113
"effecten",1,0.0113
"bureaucraat",1,0.0113
"onafhankelijke",1,0.0113
"terugkomen",1,0.0113
"middel",1,0.0113
"middag",1,0.0113
"onnodig",1,0.0113
"rijk",1,0.0113
"terechtkunnen",1,0.0113
"absoluut",1,0.0113
"conservatief",1,0.0113
"leidt",1,0.0113
"werkbezoek",1,0.0113
"orgaan",1,0.0113
"innovatief",1,0.0113
"vooruitgaan",1,0.0113
"sluit",1,0.0113
"afloopt",1,0.0113
"gehalveerd",1,0.0113
"rekenrentes",1,0.0113
"slecht",1,0.0113
"materiële",1,0.0113
"praktijkschool",1,0.0113
"keren",1,0.0113
"thema",1,0.0113
"overigens",1,0.0113
2012,1,0.0113
2017,1,0.0113
"tegelijk",1,0.0113
"gelijke",1,0.0113
"decennialang",1,0.0113
"beweegt",1,0.0113
"verzorgingshuizen",1,0.0113
"naam",1,0.0113
"concessies",1,0.0113
"hypotheken",1,0.0113
"voortkomen",1,0.0113
"stofkam",1,0.0113
"neerdalen",1,0.0113
"immigratie",1,0.0113
"welkom",1,0.0113
"rond",1,0.0113
"cpb",1,0.0113
"directe",1,0.0113
"dal",1,0.0113
"bewering",1,0.0113
"kwijt",1,0.0113
"ideologisch",1,0.0113
"consumptie",1,0.0113
"dakloos",1,0.0113
"ziekenhuis",1,0.0113
"kinderbijslag",1,0.0113
"gevonden",1,0.0113
"ecb",1,0.0113
"nauwelijks",1,0.0113
"massief",1,0.0113
"evenwichtig",1,0.0113
"uitkeringsontvanger",1,0.0113
"ongeacht",1,0.0113
"debatteren",1,0.0113
"verlenen",1,0.0113
"toestaat",1,0.0113
"cruciale",1,0.0113
"nutten",1,0.0113
"aanbrengt",1,0.0113
"gehaald",1,0.0113
"sprookjestroonrede",1,0.0113
"volstrekt",1,0.0113
"consumenten",1,0.0113
"waaraan",1,0.0113
"bewerkstelligen",1,0.0113
"openzetten",1,0.0113
"verteld",1,0.0113
"praat",1,0.0113
"stabiliteit",1,0.0113
"maand",1,0.0113
"binnen",1,0.0113
"aanhouden",1,0.0113
"verbindingen",1,0.0113
"potentiële",1,0.0113
"acht",1,0.0113
"besteedt",1,0.0113
"negatieve",1,0.0113
"gezamenlijkheid",1,0.0113
"simpeler",1,0.0113
"biertje",1,0.0113
"komende",1,0.0113
"productie",1,0.0113
"indruk",1,0.0113
"realiseren",1,0.0113
"pleurt",1,0.0113
"belangrijkste",1,0.0113
"besteden",1,0.0113
"kas",1,0.0113
"macro",1,0.0113
"ken",1,0.0113
"teruggegeven",1,0.0113
"geschoven",1,0.0113
"uitzicht",1,0.0113
"werd",1,0.0113
"wetten",1,0.0113
"gênant",1,0.0113
"productiesysteem",1,0.0113
"merkt",1,0.0113
"erop",1,0.0113
"erom",1,0.0113
"men",1,0.0113
"mis",1,0.0113
"nieuws",1,0.0113
"serieus",1,0.0113
"stijgen",1,0.0113
"gestegen",1,0.0113
"realiseert",1,0.0113
"gesloten",1,0.0113
"definitie",1,0.0113
"uitbreiden",1,0.0113
"langs",1,0.0113
"weglopen",1,0.0113
"nos",1,0.0113
"criteria",1,0.0113
"nul",1,0.0113
"keuring",1,0.0113
"persoonlijke",1,0.0113
"bevindt",1,0.0113
"noem",1,0.0113
"oog",1,0.0113
"juichverhalen",1,0.0113
"norm",1,0.0113
"wijk",1,0.0113
"wilt",1,0.0113
"pak",1,0.0113
"uitkeringen",1,0.0113
"pet",1,0.0113
"federatie",1,0.0113
"interesseren",1,0.0113
"veilig",1,0.0113
"respecteert",1,0.0113
"uitgebreid",1,0.0113
"neerzet",1,0.0113
"qua",1,0.0113
"verheerlijking",1,0.0113
"uitlieten",1,0.0113
"roc",1,0.0113
"herhaling",1,0.0113
"uitpikken",1,0.0113
"geboden",1,0.0113
"ondernemers",1,0.0113
"ambt",1,0.0113
"gestort",1,0.0113
"waarmee",1,0.0113
"bijstandsmoeders",1,0.0113
"gebroken",1,0.0113
"luisteren",1,0.0113
"houdt",1,0.0113
"overtreden",1,0.0113
"liegen",1,0.0113
"verlaten",1,0.0113
"reactie",1,0.0113
"later",1,0.0113
"stappen",1,0.0113
"rekeningen",1,0.0113
"socialistische",1,0.0113
"dakloosheid",1,0.0113
"val",1,0.0113
"vak",1,0.0113
"ver",1,0.0113
"vol",1,0.0113
"integratie",1,0.0113
"gewaarschuwd",1,0.0113
"benoemd",1,0.0113
"bereikte",1,0.0113
"passende",1,0.0113
"bereiken",1,0.0113
"langdurig",1,0.0113
"stoort",1,0.0113
"winnen",1,0.0113
"gecompenseerd",1,0.0113
"schoolklassen",1,0.0113
"nergens",1,0.0113
"beroepsbevolking",1,0.0113
"vergadering",1,0.0113
"afnemen",1,0.0113
"marge",1,0.0113
"siert",1,0.0113
"zat",1,0.0113
"zet",1,0.0113
"zin",1,0.0113
"commissie",1,0.0113
"pregnant",1,0.0113
"daartussen",1,0.0113
"gevoerd",1,0.0113
"bepalen",1,0.0113
"wél",1,0.0113
"ontdekt",1,0.0113
"inkomsten",1,0.0113
"ellende",1,0.0113
"ineens",1,0.0113
"lukken",1,0.0113
"gebeuren",1,0.0113
"uiterst",1,0.0113
"realistisch",1,0.0113
"overgang",1,0.0113
"redelijkheid",1,0.0113
"reden",1,0.0113
"buren",1,0.0113
"tellen",1,0.0113
"koopkrachtplaatje",1,0.0113
"doorgegaan",1,0.0113
"feit",1,0.0113
"klaarzetten",1,0.0113
"recht",1,0.0113
"huizen",1,0.0113
"koning",1,0.0113
"gingen",1,0.0113
"slot",1,0.0113
"grondwettelijke",1,0.0113
"daaruit",1,0.0113
"wereldoorlog",1,0.0113
"gemeente",1,0.0113
"vliegen",1,0.0113
"secretaresse",1,0.0113
"lastig",1,0.0113
"snap",1,0.0113
"snel",1,0.0113
"buurt",1,0.0113
"behoorlijk",1,0.0113
"immaterieel",1,0.0113
"verschrikkelijke",1,0.0113
"soms",1,0.0113
"hardop",1,0.0113
"heenkomen",1,0.0113
"aanwijzen",1,0.0113
"ouderenorganisaties",1,0.0113
"hardste",1,0.0113
"omgaan",1,0.0113
"ergens",1,0.0113
"immateriële",1,0.0113
"goedemorgen",1,0.0113
"aangegeven",1,0.0113
"tijde",1,0.0113
"ontdekken",1,0.0113
"opgebouwd",1,0.0113
"schaden",1,0.0113
